comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,sentiment
i love 💕💕💕💕,@gamermalaya007,GAMER MALAYA ,1,0,2022-11-21,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
kena kalih,@firdauslatiff3688,Muhammad Firdaus Abd ,2,0,2022-11-21,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
cergas btl dia,@jueleez,Jue Leez ,1,0,2022-11-21,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
yb yg suka pakai baju kurung.. suka tengok,@lelohub.restaurant,lelohub.restaurant ,1,0,2022-11-21,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
cantik..hoho,@troisumbra,Troisumbra ,1,0,2022-11-21,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"dlm bnyk² family ahli politik, family DSAI ni jgk lah aku paling minat",@muhdfazli25,Fazli98 ,2,0,2022-11-21,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
nampak penyayang suaminya,@haniiissss__,Hanis ,1,0,2022-11-21,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Byeeeeeee,@nengputrisari,Neng Putri 🇮🇩🇲🇾 ,2,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
rasa sebak sgt .,@katakatajaku,Kata- Kata Jaku ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
yg penting aowning tudung die tuu😂,@haq__imm,Mi.co🥔⬛⬜ ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
assalammualaikum... sahabat🥰🥰🥰,@bunga_aisyah91,bungaaisyah91 ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"kmi dari #P004 sudh pecahkn kubu kuat jihat bt Agama ,bangsa 💪💪💪💪💚💙💚💙💚💙💚💙",@cikyamlee884,Cikyamlee@84 ,3,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
indahnya ciptaan Allah...tapi PH tetap di kaki..PN di hati 💚🤍,@duatigakucingeksiden,Alif ,2,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Takut dia ni😂,@hyfaathira,Babyangel ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
kami ank muda ramai yg sokong PN 🥰,@wawagojes19,cik pink💓 ,4,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"Yg pgg dia tu sape, brani btul😂",@collectormy,Faiz Collector ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
@isyaazra @dsyiie @zxlynx3 @saraaellvy cam cikgu hidayah mat,@whoisfarinaaaa,farrr💐💐 ,2,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
Lawa dia ni,@kevfad99,KEVIN. ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
5 tahun sekali,@akaza_2020,Mihawk ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"cantikkk, tapi sy mmg pilih PN🥰",@anagold20,Ana Solehah ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Cantik dan bijak 🥰,@ann.anuar,Ann ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"Dia ni dr aku sekolah menengah lg, dia mmg chantek🥰",@iamsakurana,KOᑭI ᑭEᑎG ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
macam tu pun cantik weii,@cappiyaaa,shafira. ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
dah aku mai kenduri bju tshirt selipar rabak takda pulak ambik gambr,@orgsmak,LabuLabi ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
tudung senget pon cantik,@suzieshaari,suzieshaari._ ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Tudung gitu pun cantik. Kalau aku dah rupa nenek2,@fazdlnh,Taurus ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"wakil PERMATANG PAUH, idola",@weirdshaha,Ashh☠ ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Dh tu nk pkai ape lagi😂,@babyakmaaa,🍇🥬🥦🐓 ,3,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
yb ni pakai tudung senget benget pun cantik la haaiiii,@little_sakura5,E. M. I. R. A 🦋 ,2,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
dia punya style.. lawaa🥰,@msbm96,ᴡᴀᴀᴀᴀᴀᴀʟᴀᴡᴇʜ 🦸🏻‍♂️ ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
Izzah mmg cantik 🥺🥺🥺🥺🥰,@cekodoktua,aiko <3 ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
dia kawin dh ke,@faizal3471,john3471 ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
@music.lyric._ tu keta diaaaaaa lalu tepi rituu,@rubiyz._,astrophile🪐 ,1,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
Comel,@mohd_ruhaizad,AisyN@ufal ,2,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
ok terbaik. Hdr support🥰🥰,@muhaiza11,Muhaiza MBE ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
🥰🥰🥰dia mmg cantik pon..,@malaycrewz,yusryTTShop ,2,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
semangat kak,@faizalhdw,faizal9923 ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
YB cantik 🥰,@sashajoyce1,Sasha Joyce ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
puan cantik 🤲🤲👍,@sofiyan787,user6759594993151 ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
hadir sempoi,@hebatplus,Alec James ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
YB Izzah PM11 💪,@l.maher,Li.M ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
ye betul lah.. cantik nye 🥰,@fighterfinancialfreedom,Fighter Of Financial Freedom🛡 ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
tbaik ..mai undi PN,@fizzzul190,fizzzul190 ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
cantik sgt. adoreee.,@lantaheliconia,Nurul Syafiqah6738 ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
cantiknya YB. Jom undi PN🥰,@mizz.ayu,MizzAyu ,2,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
terbaik nurul,@devanand948,devanand948 ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
salute dia dan mak dia terlalu simple but beauty with brain.Alhamdulillah.,@sabsuli2,Sab Suli ,2,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
usia dia lebih kurang saya..apesal dia nmpk masih remaja...,@farizahizah881,farizahizah881 ,2,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
jangan la stress2 @SiBungaDaisy tenang2,@nykkotybalt,ABANG SENTAP ,2,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
DSAI berjaya didik anak2 jadi orang berjaya..,@ajaaa2012,🍅Siti Hajar🍇 ,3,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
mak lawa pak,@lutfilr,Lutfil ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Tudung klepet pon cantik,@qarlshafiq,Thæfiq ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
🥰 YBNIA,@ainintanpayung,Ain Intanpayung ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"yb kampubg ak mai x pakai selipar pom okey jee, takdak bising²",@_wea01,𝓐𝓭𝓮𝓺 𝓪𝔀𝓮𝓪 ,2,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Hidup izah mari lah undi PN,@palkadotdonut,palkadotdonut ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Mmg cantik..ok mmg dh undi pun dia..vote PN ☝🏿,@coffee.coco.family,Coffee & Coco BSH ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
2 minggu lps dia p ziarah sepupu meninggal kt kg pelet bacakan yassin.... akak tk sempat jumpa... 🥰,@mama.jijah_,mama ank12 ,2,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Sanahelwah YB nurul,@asmabonda,Asma 🤗 ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
suami dia ke tu?,@lovingl82,lovingL ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
kann cantik nurul izzah 🥰🥰... jom undi PN BEST 💪💪,@tehaisxmaususu,shxrul.aizxt. ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
dia mmg cantik,@shahirakiah,샤히라 ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
pH pilihan terbaik..,@getcucu,Xoxo ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
abang datang izah..,@maelhalim,Mael Halim ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
Izzah mmg cantik,@user173lh8dni3,Tik Toker ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
Cantik sungguh🥰,@neydahidayatullah,Husnida_Ms ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Wanita Bijak👍👍👍,@lovevio000,violet ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
DSAI TERBAIK🥰🥰🥰,@netribaharudin,Netri Baharudin ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
"Bijak, sopan santun & cemerlang dalam parlimen. Setiap tutur kata menggambarkan orang yang berpendidikan ❤️",@zhillthio,zhilltio ,4,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
nurul yg bijak,@hasni_1976,hasni fairuz ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Xpelah nak pegi undi PN ni,@haarp19,haarp19 ,2,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"yb izzah,yb kj,yb Dr pas(pasir mas,,kan best kalu deme2 ni dpt dok semeja😁",@daunhijau5385,daunhijau💚💛🤍 ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
yb2 nie time ngundi je ke dyeowg sibuk nk kuar😅,@longranje01,@hamba ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
Jom undi PH😊,@bdkkg27,bdkkg_27 ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
klu dia masih single.. saya mau jadi menantu DSAI😂,@johandy_hayjo,Johandy_Hayjo ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
cantik bini org coo,@pinayahpin7,"pin,,ayah,,pin7 ",1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Salam hadir sapot 👍👍👍,@tokabah5,Tok Abah ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
BN pilihan aku,@yieyieyie5,yieyieyie5 ,1,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
kita boleh 👍👍👍,@user29861274,张文斌 ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
suka tgk dia🥰,@shanysalleh76,shanysalleh76 ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
sudah lama dia curi hati Sy .. sama kini belum kasih balik ...,@jasonmainparts,Jason CkWai ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
PN,@5salsyafme,5salsyafme ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"hahaha..tolak,,,saya pilih yg terbaik untuk rakyat saja",@panglima_harimau81,Panglima_Harimau81 ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
power...tapi kali ini pilih PN,@shopeehero,Shopee Hero ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
terbaik ph ttp di hti🥰🥰🥰,@affan20224,affan20224 ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
PN la...😍😍,@neezabaharudin,neezabaharudin ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
cantik nye yB😘🥰😍,@user4811448125194,user4811448125194 ,2,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
cantik dia,@sheryliee,#nonylove💞 ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Anak anuar ke,@gaybatalgolek,Raymond Reddington ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
🥰🥰🥰🥰,@zepoii,zepoii ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Nurul izzah pn ke,@syahrul_nazri,Syahrul Nazri ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
undi tetap PN..cantik mcm mana pun kita tetap sokong PN💙💙💙💙💙💙💙💙💙💙👌👍,@hilmiomar2,abang hilmi ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
semoga ph menang amin,@slamber92,Jamal Slamber ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
5 tahun sekali😂😁,@seller.tiktok8,MakeupGojes ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
PAKATAN HARAPAN 🫡🇲🇾,@ezuanchemamat,ezuanchemamat ,2,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
undi pn jom,@tiniec2joy,Kak Tini c2joy ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
hanya 5th skli,@zero40781,daha86 ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
pilih calon yg rajin buat keje,@ukhtieeila,ukhtieeila ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
PN tbaik,@ukhtieeila,ukhtieeila ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
UNDI PH !!!! She could be PM one day🥰,@demokrasimalaysia,DemokrasiMalaysia ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
terbaiklah.... BN MEMANG TERBAIK DULU KINI DAN SELAMANYA ❤️❤️❤️❤️❤️,@huzairiyusoff,Huzairi Yusoff ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
time mengundi ja nmpk Muka... 😂😂😂,@diana_0889,diana0889 ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
tgn tu tgn ehhh,@hairilaznam66,HAIRIL AZNAM 66 ,1,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
saya g knduri xpkai slipar ok je😂,@semutmerah_9,semut_ ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
tina?,@jeniangshcare4,jeniangshcare4belalangdewa ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
aku pun pergi kenduri....takbir,@mohdfadil73,Mohd Fadil78 ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
time nak mengundi baru nampak muka.,@kacangajusssss,rosliahmad84 ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
cantik la dia... muka langsung x make up,@nurulhuda1893,Nurul Huda ,1,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
kami anak muda undi kami utk Ustaz Fawwaz 🥰,@marcmarquezhonda93,MarcMarquezHonda93 ,2,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
hok ore doh ko,@zamrioilngas,Zamrioilngas ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
Simple & Beautiful,@arabspore1976,ซาโฮรา เบน อับดาต ,1,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Crush stylo forever ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,@stylo6969,Stylo ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
katanya orangnya time pru ja baru turun,@idolakubel,Ajiqvalo ,1,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"haah lah cantik, sbb tu saye undi PN",@ahmadnaufalazman,alfasyn212 ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
memang cantik org nya..🥰bijak mcm mak ayh nya..,@rosnahsaaban,Nas Adyla Aiman ,1,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
YB Izzah memang cantik 🥰 Jom undi PN 🟢⚪️💙,@aisy_mn,amn_98 ,2,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
PN,@syamsuriaarahman,Syam Suria A Rahman ,1,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
Ayohh kita undi PN,@hi_rome7,Hi_rome ,1,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
nampak kerja keras beliau moga diberi kemenangan,@akagamishanks081,j@$@ ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
aku pergi kenduri pakai sixtart,@dhsksmsmsks,kucinggarong ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
jom undi BN🥰,@sarahrose578,Sarah Rose 🌹 ,1,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
undi pn,@azmiami792,azmiami792 ,1,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
suka dia.. sbb dia aku masih setia dgn PH,@dyaraffi73,dyaraffi73 ,3,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
undi pn dapat bn...jommm,@zainab_nazai,zainab Nazai ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
PH terbaik,@daniel_eaglez,Daniel ,0,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
cantik di dunia dan diakhirat cantikjuga. di muka bumi Allah kecantikan seseorang. orang yang sifat sabar. tak mengajarkan kepada orang lain lebih-leb,@ismailjusoh201,ISMA ,2,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
"lovely, capable n good person",@marts1968,Martin M ,2,0,2022-11-17,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
cntik crds dn pemberani sm sprt bpk ny..,@asgansolseo503,asgansolseo503 ,0,0,2022-11-24,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,positive
Tian chua ke tu?,@brodeenz,user2975907344273 ,0,0,2022-11-21,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
Puteri tranformasi 💪🏻,@supermoon032,Super Moon ,0,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
haaaa kalahh 🤣,@bonethought001,Bone thought ,0,0,2022-11-20,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
hai,@user56768042921486,user56768042921486 ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
@sueNinie13 ker tu,@sharilsepian,Sharil Sepian ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,neutral
Orangnya cantik dan simple..,@kekna7576,Ina Pozi ,0,0,2022-11-19,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
ph👍,@salimkeiko,salimkeiko ,0,0,2022-11-18,2023-01-30,https://www.tiktok.com/@eytie85/video/7165446285049220379,95.9K,3253,1358,2022-11-13,negative
