comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,sentiment
kalau mcm tu takda kerajaan pun rakyat boleh hidup,@nelayantasikberis,nelayantasikberis ,0,0,31/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
tepok tagan pegundi ph n macai ye...nti fomula covid pulak...😂😂😂,@user615225568447,jelapang padi.... ,0,0,30/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
aku blh jd menteri klu mcm tu cara nk selesai masaalah,@shahasrul4,shahasrul4 ,0,0,30/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Bila kaki kencing di pilih utk jadi menteri. Last2 rakyat yg kene kencing,@joerama2,user6767812790590 ,0,0,30/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
menteri cap ayam,@katutusulleh,Bond ,0,0,30/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
macam ni aja boleh jawab pasal ayam..apa ni,@atan_tuya,Atan Yana ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,neutral
"Waktu jadi pembangkang mcm2 formula,skrg formula😄😂😂malas lah nak ckp",@aman4shop,Aman | Racun Tiktok 🛍 ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
budak-budak sekolah pun boleh buat formula ni😂😂😂😂😂,@rl7229,Pondok Usang ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
sejak zaman Ahmad Maslan beritahu lagi aku tak makan ayam.... aku makan kangkung Aje.....😅😅😅😅,@putrasikamat,khalifah ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,neutral
mampus rakyat mcm ni ...Menteri Ekonomi ubi kayu 😂😂😂😂😂,@ams10151,ams10151 ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"Dah jadi menteri dah bang rafizi,bukan cakap cakap kosong saja yang di formulakan",@owowl7,Mr owl ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
klu gitu jgn jd menteri,@mohdzaiful119,Mohd Zaiful119 ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
buat la formula turun harga ayam piji,@faizhashim6,faizhashim203 ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
oooo....mknaye menteri2 jela mkn ayam....,@jeffrye83,jeffrye83 ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Aku pun boleh jd Menteri klu guna formula tu...Menteri tong kosong,@zainudinrahim263,Zack ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
mase jd pembangang nampak formula mcm bijak da jd kerajaan bengap lak😅,@lesley636,AmirulAswad. ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
kerajaan dl xpandai.idea dy bagus cam adikk aku waktu darjah 1,@user1683800976059,zuli ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"Kalaulah Menteri dulu buat mcm ni, dah lama selesai isu ayam. Inilah formula yg kita mahukan 😂😂😂",@coachsyahril,Coach Syahril | Marketer ,1,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"Ini sotong lapiji,pandai belit2 ooo,.padan la digelar sotong nuar😁😁😁",@sehaalerfan,Oyenggg ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"sepatutnya dia teruskan jadi pembangkang KERANA waktu dia pembangkang, otak masih berfungsi dan cerdik dari sekarang.",@taufikyaacob,تَوْفِيْقَ وَالْهِدَاٰيَهُ ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"jauh sgt pusing..senang mcm ni la,pengguna x payah beli ayam😂😂😂😂 mcm tu ka?",@budakletrik2007,Wanjoe ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,neutral
"Dulu sembang boleh la,skrg bila dh duduk kt tempat yg sepatutnya semua formula dia hnya tinggal angin...",@jasnida99,JasNida ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
😳ni kerajaan Ka pembangkang.. ayam.. kini makanan untuk VIP 😂😂. rakyat X boleh mkn Ayam. mkn megge pun Mahal sda 😂😂.,@user164422441071598,ok aja ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
rafizika world economist standard wakakakakak😁😂😂,@dannydivido,user4409394826180 ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
kalau formula ni..aku pon bole cakap..tak payah fizi nie..hampeeh je,@jimmy_roll,jimmy_roll ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Stupid solution by stupid ministers from stupid government,@nizamahmad529,Nizam Ahmad ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"knp kerajaan plak x kawal hrga brg, tu bkn kerja kerajaan ke?? lapiji ni bt hal la",@speedyzr,speedyZr ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
menteti ekonomi cap ayam.,@hatimhakim11,PERUNDING EKONOMI ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
Kurang kn makan ayam klu sblum ni makan 1 ketul skarang makan stengah ketul,@aleemtokmeneay,Aleem Tok Meneay ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,neutral
😂😂😂menteri ayam,@jijul_albanjari85,jijulalbanjari85 ,0,0,29/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
mak cik saya umur 80 sgt faham hukum permintaan.....,@wookibrahim,user9088002938094 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Dulu sblm jadi kerajaan mcm mcm formula ada. Bila jadi kerajaan otak dah jadi tepu. Itu lah pemimpin kita,@manbdc3999,Ridzuan3999 Ridzuan3 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
ni budak sek rendah pun boleh pikir..,@najibnorhan,Najib Norhan ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
x reti x soh cakap.. lagi byk ckp lagi byk nmpk ......... huhuhu,@abufaqeh,Raja Hariz ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"aym mahal ,ikan pn mahal, daging lagilah, kambing pn cekik darah hrga..syur pn dh mhl skrg..abis nk mkn ape?nk mkn pasir pn dh mhl skrg ni",@punkrockacademy,punkrockacademyfightsongs ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
sama jer jawapan kerajaan lama. hantu betul,@reen_rxx7,Reen Azman Mohd Amran ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"ini ke tahap Menteri Ekonomi, JKKK kg pun boleh ckp mcm ni",@yobhamizam67,yobhamizam ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Hoiii mana penyokong ph komen la woiii🤮 #makanmu,@basripaka,basripaka ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
kesian rakyat MaLaysia 😏 ada menteri mcm ni,@narcoscartela,NARCOS CARTELA ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
#menteribangang,@basripaka,basripaka ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Kami ok jer mahai…jnji geng kami kerajaan😅(macai),@aniqarjun21,Aniq Arjuna ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
koyak,@jumanji1241,jumanji1241 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
pengunaan otak tengah yg berkesan,@mohdsyukri179,mohdsyukri317 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
Pandai betul menteri aku ni . Kurang kan berfikir lebihkan bercakap 👍,@ujangx,Muhd Zulhilmi ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
betoi abg... ikut situasi mkn yg murah dulu... jgn buat pekak bila org bg maklumat,@jangkang781,Mohd Arif Karim ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
mcm mn org boleh sokong dia ni😏,@oyaoyin,🇲🇾5iez🇲🇾 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
lepas nie Kami nak Bela ayam sendirilah..boleh makan tiap2 Hari...,@ne8cafeic3,N£$C@F£ IC£ ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
Ahmad maslan pun blh cakap gitu...hahahah Kate pakar formula ...rupanya pakar pusing...hahahha,@ahmqdjeffri,ahmqdjeffri ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Kalau nak boikot dari beli ayam. Diaorang boleh eksport ayam ke Singapore. Lagi untung diaorang,@dinobravo71,dinobravo71 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
mana la macai ph...minta komen sikit pasal ini,@mrbabaclown,MRBABA CLOWN ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
mana cai² ph+bn sejati....takat ni je kebijakan menteri² korang?,@azizali2589,matemerah ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
mcm nie punya point..sama level dgn point orang kampung 10 tahun lepas...,@ayimahang,naz@ayi mahang ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Malu la cmni..,@mrqwertyuiop_,mrqwertyuiop_ ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"Hak tu duk nk sgt jd menteri tu, byk idea x cerdik dlm palo otak, lps tu duk laung nk bantu rakyat",@paku238,Jack Sparrow 30 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"knpa tak post full..blkg tu dia ada ckp,kita belum sampai tahap ini. bila hati dah benci,jgn hasut org mbenci juga. jgn busukkan hati org lain juga.",@mr_alpha.17,ALPHA ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
Cari lah cara macammana nak naikkan nilai rm...,@amanman34,Aman Man56 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
org kg pun reti kalau mcm ni bukan nanti jadi menteri,@shidips,shidips 🟥🟨🟥 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"dulu kata orang
sekarang dia pulak
buat 😂😂",@brieebnon,aku pemandu lori ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Cakap orang ekonomi kena fahamlah,@mutalibyahya189,mutalibyahya189 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Suh PIBG je jadi menteri... Selamat Anak2 skola,@khadijahbachik,khadijahbachik ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
jgn buat malu,@faridahhanafi590,faridahhanafi590 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
Uish cerdik btul menteri ekonomi mcm ni. Tak sia2 kan rakyat mengundi. Hidup PH,@manusiakulitmahal,Qwertyuiop ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Kepakarannya bercakap..tu je mampu...☹,@saripahsaad969,Saripah Saad956 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
wowwww this is our PAKAR EKONOMI...🤣🤣🤣🤣,@pokerface6066,Pokerface ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,neutral
eemmmmm .... serupa macam Menteri lama dulu jaa ... rasanya lahh 😂😂😂,@datosayutiahmad,DatoSayutiAhmad ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"senang jawapan..jenis tak duduk tempat rakyat macam ni la, pnting diri sendiri.. kalau mcm tu baik tak payah jadi menteri..",@saifulpokdik,pokdik ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
baik ang gtau klu nk mkn ayam bela la sendiri,@caen.8,caen rain ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
ingatkan metering PH lbh cerdik...alahai...sama jeee,@acikana997,Acik Ana997 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
menteri cap ayam😁,@butikraflesia,butikraflesia ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
geng Ahmad Maslan da...baru korang tau bila da duduk jadi kerajaan..😅,@nanadnan2010,Nana Adnan ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
menteri kesayangan geng ph ni,@rizmi_yusof,Rizmi Yusof Jr ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
formula saya hanya terpakai apabila saya menjadi pembangkang.harap maklum,@emyhamizah,funfairy ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
kalau level ni punya otak..aku rase aku layak jd menteri..,@santoksingh66,Santoksingh66 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
biasa tera nak blh jadi menteri blh cakap mcm2...lepas jadi menteri bagi idea tak serupa bikin.....,@mieyza76,mieyza76 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
briliant... npe la x terfikir idea ni.. mmg xsalah kami pilih rafizi.. mmg terbukti dia pakar ekonomi.. we pround of u piji..,@pencil2b_saya,Pencil2b_saya ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
undi PH RAKYAT senang kahkah 😆 raja formula segala pembohong,@kimimaru95,Hegamaru ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
kalau mcm ni aku pun leh jadi menteri ayam mahal jgn mkn ayam..ikan mahak jgn mkn ikan..telur mahal jgn mkn telur..😂,@mzackip,MG ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"Ambik video sekerat tak habis, hujung tu ada explain lagi “we are not there yet”. Dia cakap kita tak sampai lagi level utk kurangkan makan ayam.",@hnfwhp,hanifabw ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
apa guna jadi kerajaan weih?,@azitaco,Azitaco | ISO 37001 Consultant ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
JAUHILAH KAKI PITNAH SEBAB DIA JENIS YG SUKA CARI SALAH ORANG BILA SUH DIA BUAT DIA X BOLEH BUAT😁,@sajenbond,Sajenbond ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
PH supporter xnak komen ke isu ni?..😂😂😂😂,@smh19922,Kudo92 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Jadi menteri hilang semua formula 😳 mana pergi pakar formula dengan difahamkan 😅,@msyfq97,Muhammad Syafiq ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Pengundi parlimen pandan mesti berbangga dgn rapiji.,@nasarudinbinkassim,Nasarudin Bin Kassim ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
BERCAKAP BANYAK SEBAB HANYA PANDAI BERCAKAP!! IBARAT TIN KOSONG BILA BUKA TIADA APA2 TU LAH RAPIJI😁,@sajenbond,Sajenbond ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
menteri kartun,@amerthyst007,Amerthyst007 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
dia ni masa pembangkang bukan main dia punya formula. dah jadi 🐒jaan bukan main bertambah bijak dia punya formula. klh frofesor clon ni😂😂😂,@erollnizam37,Hairul ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Aku igt xde lg cm ahmad majelan tp lg truk cuma ayt je nk nmpk bijak..,@acer_nasir,Amor ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
ni je kehebatan pakar ekonomi hmmm 🥱,@amienismail86,AmienIsmail86 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,neutral
bertabah jer lh wahai pemuja RR,@aurafikir,aurafikir ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
itu prinsip asas ekonomi.. tingkatan 4 lagi belajar😏,@abmz_kl,pilot_darat@batman ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
Allahuakhbar penyelesaian yg bodoh terbaik setakat ni...,@shazuear,CahayaCinta ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
"function sgt dah ni kirenye,...menteri ekonomi kan ,the best😂",@azam_otc69,Azam_Otc69 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,neutral
Yang vote dye ni yg lawak sebenarnya😅,@themeetos,Meetos ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
alasan mcm ni tk perlu pakar ekonomi selesai 😂,@mustar888,bazuka@69 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"purata bila jd mnteri ,otak trus beku .adkah bnyak mkn gas nitrogen?",@mrshooter3,ahmad firdaus ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
baik suruh tangkap ayam hutan..lg jimat,@sudahsampaisini1,aleale ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
dengar la sampai habis..,@aisbatucampur_1,*AttaHImiaS* ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"sekarang baru timbul menteri yg pemikiran semacam ni,,, bagus rrr,, harap ramai lagi menteri yg timbul semacam ni,,",@mohdmohd8988,Mohd Mohd ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"2x5 alasan yg sama, suruh jgn mkn ayam!",@saifudinabdmajid,saifudinabdmajid ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
adui la beranak ikut nasab menteri bn juga ka...tara ni berlambak2 menteri di kampung..🤣,@zaydin78,ZAYDIN78 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,neutral
"bese la...bila jd menteri selalu dh,otak tbe2 xberfungsi. mse pembanggang uiiii,otak terlebih fungsi.",@hanazaaramaryam,hanazaaramaryam ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Sttkt jd mntri klr knyataan gini bdk Sklh blh jd mntri byr gji 2k je elaun xyh ni walaun dh ni pnykg pkr gn dap ad xtu,@khairul2989,user2238079587183 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
mantap la kerajaan cai2 la dulu,@alimast84,Ali ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
bangga rakyt pandan ada yb cerdik ini...kami pun tumpang bangga,@nasarudin566,nasa ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,positive
"lah kenapa bgtau, nanti peniaga tau la dorg kena boikot 😌",@sarameraaa_,_BungE🌸 ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
nama je mentri tp statement mcm budak darjah.....haiiiiiiiii.........,@maxfazil79,Max Fazil ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
menteri baru...pengalaman x cukup...rakyat lagi pandai....rafizi kena belajar lagi..,@alaudenshaikkarim,Alauden Shaik karim ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
menteri kelas cap ayam cam tu laaa,@zarul424,Tengku Zarul Tengku Razak ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
menteri pelawak...,@katasembilan,Katasembilan ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
"harga ayam naik,..tukar makan lembu, lembu naik, tukar makan ikan, ikan naik, tukar makan pasir, pasir nain, makan batu, batu naik, makan angin je la",@userzn6ieb5mwn,Zahimi J°Al~Karim ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,neutral
barang bernyawa akan naik kos.... zaman da berubah.....,@dodi_alfayed78,dodialfayed ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
menang besar masa PRU15. rakyat suka dia..,@menang2022,Aboi ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
Jelmaan Ahmad Maslan,@pianzz,Sophian Rais ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
mcm menteri pasola.. ckp mcm bdk tadika,@ahmadzain._,Amz ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
form 5 pun tau bab ni..😏,@firanas,Fir Anas ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
5 bulan tak sampai lagi dah start dah statement yang kuban kuban,@tiada.nama___,Matcha Latte ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
pngundi PH BE LIKE:: INI LAA FORMULAA MENTERI KAMI...korang pn tau apa😂😂,@muhammadariffin29,Muhammad Ariffin ,0,0,24/12/2022,30/1/2023,https://www.tiktok.com/@detruthchannel/video/7180327170697465115,7383,5530,2741,23/12/2022,negative
