comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_likes
hidup ph,@elsaraweyy,mental ko lemah bro ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
org ni kate org tu org tu kate org ni las2 rakyat yg mrane.yg kte dok undi la dpa ni nk bg dpa ni kaya raya bkn nye nk snang kn rakyat.sme je mne2 pn,@yaspisyow71,yas pis yow ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Bohkito 🫡,@feez368,Feez ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Sokong,@e1_one_,E1๛🇲🇾 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"mmg benda simple
.sibuk dia ceta permintaan n penawaran.ha ha",@azhammdleham,azhammdleham ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Cetak duit banyak2 laaaa,@fairie85,Mohd Fairie ,1,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Yb baca skrip ke kt tepi tuuu😁sampai sepet2 mata tu..alololo cian dierrrr,@jannahlaven,selena3 ,3,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
APA KATA KITA CETAK AYAM👍🏻👍🏻👍🏻,@frnn705,Hussingayung ,2,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"Tulahh,,, masa berkempen ckp senangkan😂😂😂,, apa lagi,, buatlah",@jackhusinkdt,JackhusinKDT ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
33 bulan satu apa pun gagal la Fahsyal...,@abgzan3k2,abgzan3k2 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
laju mata orang baca... fakta tu ingat betul² jd x perlu membaca da...,@user863372323114,BOY K ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
@Rafizi haaa..tggu bapak lagi...,@azehar49,Hamba Allah swt ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Banyakkan cetak kertas wang.,@ayamclock,Ayamclock⏰ ,1,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Alhamdulilah...sepakat membawa berkat,@user7057619954738,user7057619954738 ,1,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
apo lah yb kalau kawal harga ayam je sampai bila2 masalah ni tak selesai...makin ramai penternak gulung tikar lagi adalah,@haiqazlan_14,MUHAZ ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
zaman abah tu lg mahal oiii.. 😂,@saxus99,saxus ,3,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
mantap YB teruskan berkongsi,@zulhilmiahmat,zulhilmiahmat ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
advice dia dlm plimen nah plishhh,@92cik_y,Wan Ahmad Izzudin ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Kite import telur tu bersebab..sebabnye supaya rakyat jd lebih bijak memilih utk PRU 16 nanti slepas mkn telur import.,@wansignaturesound,FELLERA WanSignatureSound ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Ingt harga ayam naik mase PN mse BN ok dah lpas tnggan yg kne PH... Ni faktar yeee,@faiz.syam,FAIZSYAM ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
pandai cakap..kita test ni pulak yb ni Jdi nenteri ekonomi,@ms.niahh,ms ,1,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Kenapa dlu tak buat yb😂😂😂,@princessqiyoi,princessqiyoi ,1,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
terbaik yb...,@malborhan,malborhan ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
PN TERBAIK,@atoks990,Atoks990 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
terbaikk,@surieys,𝓢𝓾𝓮 𝓘𝓼𝓶𝓪𝓲𝓵 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Alhamdulillah terima kasih YB,@zulzul2540,zulzul2540 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"Kihkihkih, time jadi kerajaan, ya hadoi je.. 😅😅😅",@acadainasyg,Asyraf Jamil ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Salam yb. Klau boleh akta tu tukarkn kepada auta. Sbb nmpk mcm auta bnyk je skrg krajaan ini,@abgpantau,AbgPantauu🦉 ,4,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
masa jadi memteri..xde pulak sebijak mcm ni 😂😂😂,@matkeypohh,Mat Keypoh ,1,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
PH👌🏻,@luis_ho12,luis_ho12 ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
geng sd,@huhsen,adat kayau ,0,0,6d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
terbaik,@inahaslina75,$ ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Terbaik,@chekyum93,Cik Naha Qyu ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Set Buarrrrr,@abediahm,AbeDi AHM ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
poyo...,@zullani360,ZulLani360 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
ons,@abuya_ent,abuya_ent ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
ini bukan formula....😂,@yop1185,yop1185 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Cerdik plak yb bila jd pembangkan.. tp masa jd kerajaan mcm org hisap batu bla bg jawapan.. terbaik.. sy sokong yb untk terus jd pngkritik slamnya 😂,@qudsrosli,Quds ,9,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
selalu salahkan org ... mujur jer menang kat machang.... sbb fitnah,@mbjkbmledfr,aiman ,0,0,1d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Bijak pula semenjak jadi pembangkang ni...,@meltonmartin,Melton Martin ,0,0,1d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Padu🥰🥰🥰,@reza5515,Lola holla ,0,0,2d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
😂,@turbo_0809,M_s_M ChanneL ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Ckp kosong jadi pembangkang banyak la... Masa jadi kerajaan... Taikkkk ayam jak banyak 😂😂😂😂,@hsbsgavey,nieelulquirora ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
harga ayam skrg kat johor mcm beli jet peribadi,@nazarasadkurandin,Naz ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
walaun sembang kari😂😂😂,@syamudinsalleh,pakdin muda ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
pizi banyak formula utk sudah kan rakyat pandai betui menteri ekonomi ni munkin dia dapat makan free kot,@user27186365966544,SHIDDI 79 ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Rafizi pandai cakap ja buat krja xtau😂😂,@user7882014568000,user7882014568000 ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
bila nak cetak duit byk² ni wan. masa jd kerajaan dlu 1 habuk pon kau tak boleh buat 😅😁😁😁,@alexaidir41,Andrew ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
cet hidup jadi pengkhianat... cepatlah naik,@mohdezuwanshah,Mohd Ezuwan Shah ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
mu labi janji nak wat perubahan machang..mu kalau tak buat.aku sumpah sapa 17keturunan mu,@lukiy_4422,@KIKIY ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
xleh pakai menteri ekonomi .ckp pandai..apa pun xtau😁😁🤪🤪,@thundercat69_,S.B.S BUNDLE ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
bang..misainkasintrim sikit bang,@karinblakyahoocom,Kamal Azrin ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
pandai cakap. dulu masa jadi kerajaan kenapa tak buat,@asrbuavenugopal,Asrbua Venugopal ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
hg sembang lebih boleh laa,@yan.katallo,yanhk_💥 ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"Trima kasih sbb tlg ajar piji formula² ni🙏🙏
maaf laa mnteri kami ni skolah tak hbis kot dlu🤦🏻🤦🏻 aduhhhh...",@ezatfuyuki,ezatfuyuki ,0,0,5d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Apabila Pak lebai berbicara 😂😂😂😂,@adrian16161616,adrian ,0,0,1-20,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
macai pH kimk je x nak ngaku Salah,@imposter.player,Gasss!!! ,0,0,1-18,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Sembang sangat nie.. masa korang jd pemerintah harga ayam mahal jugak.. nie namanya sembang kari😂😂,@armaniquikz,Muhammad Hafiz Abdullah ,1,0,1-13,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
bkn masa niee nk sembng akta²..😂😂,@mohdnazirunizzat,Mohd Nazirun ,0,0,1-12,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
masa PN jadi kerajaan ayam.pon tak.ada.ko berani sembang dalam sosmed je,@dendeng444,💀🎖️🅰️🅱️🅾️♏👑🏅 ,0,0,1-11,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"A tale told by an idiot, full of sound and fury, signifying nothing.” - Shakespeare",@faizpark92,Far-East92 ,0,0,1-8,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"Pandai pula dia buka Akta,masa jadi kerajaan telor pun hilang.",@botakvgf,mando mane ,0,0,1-7,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
alaa.....cetak duit jelh yb cap ayam oii,@papamung,W🔺n M H🔺zw🔺n ,0,0,1-6,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
terbaik mcm ni la jadi pembangkang,@joekips__,joe_dewa ,0,0,1-5,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Silap formula,@newthinz,NewThinz ,0,0,1-4,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
blm jd menteri ckp sekor ii vavi pn bole terbang😂,@omeycomels,someone ,0,0,1-4,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Dia tgh nak hasilkan formula terbaik tu… cuma tunggu SIKIT JER LAGI MASA….,@mrtik2022,mrtik2022 ,0,0,1-2,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
yb tolong bagi formula cetak duit kt rafizi...,@gugusanbetta,gugusan betta ,1,0,2022-12-31,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
die guna formula susu...tu yg bnyk kutu mkn otak rafizi..😅😅😅,@user40888416440202,insan ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"bijak plak skrang eh,dlu hmmmm",@ciciajib,CiciAjib 1728 ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
cetak duit banyak skit gu..😂😂,@azharibrahim616,Azhar Betta&Guppy ,0,0,2022-12-30,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
masa PNipu jadi kera jaan kenapa x buat mcm tu..harga ayam sampai 10 sekilo...anjirrrr,@zulhelmizainola,Zul@Mie ,0,0,2022-12-29,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Rapizi sembang kari..😂😂,@user6545144338781,Hambar📌 ,0,0,2022-12-28,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Ayam,@samzsimon,samzsimon ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"Bangang YB simpan sikit, masa jadi kerajaan pun 2x5..",@bluesselamanya3,Iqbal blues ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
kena kurang MKN lah duit xdpt nk cetak,@dinzudd,dinzudd ,1,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
rafizi terduduk😂,@babyangellllllllllll,user6183668147798 ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
jd pembagkang mmg sng😂😂,@wongjin30,Wongjin ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Sama je... Klu PN menang dia ni jadi menteri ekonomi pon sama je jgk x turun gak... Politik taik je semua ni,@mamat25k,mamat ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
menteri kita dah kena pegang telor macam mana nak kawal telor😂😂😂,@ahmadazlangah,ahmadazlangah ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Duit kurang pn@pas blh cetak duit banyak2.,@larakencana3,larakencana ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Nonsense,@stickyhardharry08,Hypnotised ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Mabok ayam,@interloq,CCtt ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Nonsense…….PN,@cls5533,Simon Chiew ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
dia ni siapa woi...😅,@user5183976057670,user5183976057670 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"tu la dulu beli ayam xlebih la rm14, skrang sekor rm18-20. nmpaknya rafizi menjadi kambing hitam kali ini",@xhensemtpmacho,xhensemtpmacho ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
bagus sekolah kan itu lapiji😂,@saljusejuk89,saljisejuk89 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"""PAS Bodoh"" - Wan Ahmad Fayhsal",@novawhizz,𝙒 𝘼 𝙁 𝙄 𝙔 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
tulah. ptut rafizi contohi bang jagon. kita patut cetak duit byk. brang mahal pun kita ttp boleh beli sbb duit bykk. teruk arr rafizi ni,@danniyel_hykarl,Danial Haikal ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
dia tu menteri ayam.... formula mana formula 😂,@abangbm77,abangBM ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
sekolahkn lg pak2 menteri yg xbrp nk sekolah nk tuan..😂😂😂,@samsp6987,kudaHitam ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Sebab takdak teluq,@abufateh_kedah,Fateh ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
otak cetak duit.. formula tungau,@hobinjang77,hobin jang hobin ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
kami tak nak makan ayam...hari2 muaklah,@persakalama,user9155338248993 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
meroyan ..jgn tak meroyan 😂😂..saya ada lebih Dari cukupi 😂😂😂😂😂,@thechamplfc,Lfc ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
buarrrr bleh demo,@mijinsc,mijinsc ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
rakyat dah xmau PN pi jauh2,@user6576379551616,user6576379551616 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"buat2 pandau, nampak kebodohannya masa jd kerajaan 33 bln,",@zeti2000,zeti ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
pandai pula dia bercakap ne..ingat kan dlu masa kerajaan bisu😂,@rymondz,rymond ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Hahahah.. kena troll,@mrnik111,Mr Nik ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
mantapp,@abuzhar24,Buuubu ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Sembang kencang😂,@zms021264,zms021264 ,0,0,2022-12-31,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
anak yidin apa citer yb..biar jd ayam dr jd moslem priest,@pokcik84,pokcikk ,0,0,2022-12-27,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"Mcm mana nk guna formula tu, sbb tokey besar kroni diaorng.. Mmg x berani la",@afizsharizan2,Afizsharizan2 ,0,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
menahan diri dari tergelak melihat formula rafizi 😂,@mikagenshin,Syafiq Shsr ,758,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
dulu masa jadi kerajaan 2x5 je 😂😂,@hartinipisol,Har Tini ,827,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
33 bln PN perintah BRG makanan LG tinggi😂.😂😂...,@ahya55818,ahya55818 ,397,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
Hm kenapa kerajaan dlu tak guna formula akta ni ?🥺,@mieyymann,Mieyymann ,367,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
harga ayam naik sejak bila? rasanya sebelum PRU15 lagi mmg harga ayam dah naik . knpa sebelum ni xbg formula mcm YB ckp ..,@nina_frenly,kidpyjamasbynurina ,21,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"terbaik jadi pembangkang baru bijakk, 👍👍",@yoelhafi21,yoel ,222,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
masa jd kerajaan dulu kenapa tak buat,@ridohanariffin,Ridohan Ariffin ,65,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
33 bulan bakpe yb dok bg cadangan,@fariskama32,Faris kamaruzaman ,68,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
hahaha..32 bln yb takde idea.lps takde jwtn yb dh ada idea😁,@zaidiokok123,ooo ,91,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
padu YB. ini masanya nak check n balance pada menteri.,@hasnahbthamidhasi,hasnahbthamidhasi ,184,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
hahaha...baik cetak duit banyak2...dpt beli ayam banyak2..hahahaha..mat jargon,@raimyzam,Remy ,101,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
formula piji berfungsi ketika nak pilihanraya jer...,@azam_aisy21,Al azam ,121,0,2022-12-24,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"Setuju sgt
Cdgn terbaik, cetak banyak2 ayam. Eh silap.. Duit ayam😂",@hafizzismaaail,hafizmail ,11,0,2022-12-26,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
@Rafizi,@ababa8612,Ash Burn86 ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
smua tengkok dh kena pegang ar..xbole pkai,@mohdammer_,Ammer__ ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
😅😅😅😅😅😅,@zafribogom,Mayyahshafa shop ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
"hahaha, yg ckp pun yg suruh cetak duit 😂😂😂😂",@resh_junior12,Resh Jr. ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
😂😂😂,@mohdaremean,mohdaremean ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
@Milo Ais🍫,@aachik72,ᗩᑕᕼᏆᏦ ᔑᕼᝪᑭ ,0,0,3d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
nasib kmu PN tidak jdi kerajaan...klau jdi lgi naik hrga barang,@uaji19,uaji ,0,0,4d ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
xpnh lg dgn labiji ckp berpandukan akta...,@mcdfayywbii,Mr. Rider ,0,0,1w ago ,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
dia x baca pun akta2 tu ...ke x gheti buat koje😏😏😏,@noorlizaghaz,noorlizaghaz ,0,0,1-19,2023-01-30,https://www.tiktok.com/@wan.fayhsal/video/7180670288902851866,39.9K,5029,1803,2022-12-24
