tiktok_link,tiktok_description,tiktok_hashtag,Username,Views,posted_date,extracted_date
https://www.tiktok.com/@bantuankerajaan/video/7161992634435734810,17 Pengeluran Khas KWSP Kini Dibenarkan Untuk Semua Rakyat Malaysia #bantuan  #kerajaan  #kwspbersasar  #pengeluarankhas  #fyp ,#bantuan #kerajaan #kwspbersasar #pengeluarankhas #fyp,bantuankerajaan,489.6K,2022-11-4,2023-01-28
https://www.tiktok.com/@farhanlonshall/video/7146084878524681498,#KWSP  #RealitiKini  ,#KWSP #RealitiKini,farhanlonshall,168.4K,2022-9-22,2023-01-28
https://www.tiktok.com/@angahonly/video/7086293779853970715,GOOD LUCK SEMUA..#kwsp  #duitraya  #hijrahsrikandi  #bicarauntukanda  #myelliza ,#kwsp #duitraya #hijrahsrikandi #bicarauntukanda #myelliza,angahonly,902.3K,2022-4-14,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7178160743433456923,PENGELUARAN KWSP 50K ONE OFF KEPADA GOLONGAN BERSASAR ANDA SETUJU ATAU TIDAK ? #Kwsp20  #50koneoff  #fypage  #wakilrakyatnetizen  #wrn  ,#Kwsp20 #50koneoff #fypage #wakilrakyatnetizen #wrn,jannahtulainjaafar91,230.7K,2022-12-18,2023-01-28
https://www.tiktok.com/@delima_andaman/video/7090761871120141595,shopping lite² #delimaandaman  #CaptureRamadanSpark  #lipsync  #kwsp  #tiktokmalaysia ,#delimaandaman #CaptureRamadanSpark #lipsync #kwsp #tiktokmalaysia,delima_andaman,751.9K,2022-4-26,2023-01-28
https://www.tiktok.com/@triviamy.com/video/7163135617264553242,Panduan mohon e-pengeluaran KWSP #fyp  #fypシ  #kwspbersasar  #pengeluarankhas ,#fyp #fyp #kwspbersasar #pengeluarankhas,triviamy.com,1.5M,2022-11-7,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7172904045982551322,PERTIMBANG KWSP KEPADA MEREKA YANG BERSASAR #fyp  #kwspbersasar  #kwsp20  #wakilrakyatnetizen  #wrn  ,#fyp #kwspbersasar #kwsp20 #wakilrakyatnetizen #wrn,jannahtulainjaafar91,182.9K,2022-12-3,2023-01-28
https://www.tiktok.com/@nishandrashanmugam/video/7156271429477010714,#kwsp  #pengeluarankwsp  #bantuandeepavali  #bantuanprihatinrakyat  #bantuanperkeso  #HadaLaboCantikGlow  #pelaburan  #maybank  #epf  #socso  #lhdnmalaysia  ,#kwsp #pengeluarankwsp #bantuandeepavali #bantuanprihatinrakyat #bantuanperkeso #HadaLaboCantikGlow #pelaburan #maybank #epf #socso #lhdnmalaysia,nishandrashanmugam,333.4K,2022-10-20,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7163891930898631963,Azmie bugis Berang Wakil Rakyat tidak menyokong Tuntutan KWSP 2.0 #kwspbersasar  #fypage  #wrn  #wakilrakyatnetizen  ,#kwspbersasar #fypage #wrn #wakilrakyatnetizen,jannahtulainjaafar91,389K,2022-11-9,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7172073954255965467,Tetapi jangan Hina kepada orang orang yang memerlukan kwsp #kwspbersasar  #wakilrakyatnetizen  #wrn  #fypage  #fyp  ,#kwspbersasar #wakilrakyatnetizen #wrn #fypage #fyp,jannahtulainjaafar91,372.5K,2022-12-1,2023-01-28
https://www.tiktok.com/@beritaalhijrah114/video/7089239104344296730,Impian warga emas untuk baiki rumah musnah selepas duit KWSP lebih RM30 ribu lesap terjerat Macau Scam #beritaalhijrah  #beritaditiktok  #trendingnewsmalaysia  #scam  #kwsp  #wargaemas ,#beritaalhijrah #beritaditiktok #trendingnewsmalaysia #scam #kwsp #wargaemas,beritaalhijrah114,569.9K,2022-4-22,2023-01-28
https://www.tiktok.com/@tzafrul_aziz/video/7087565877297646874,"Atas permintaan ramai, Pengeluaran Khas KWSP diawalkan #fyp  #fypMalaysia  #kwsp  #epf ",#fyp #fypMalaysia #kwsp #epf,tzafrul_aziz,523.6K,2022-4-17,2023-01-28
https://www.tiktok.com/@viralbaqang/video/7132473600614976794,JAWAPAN DARI TIMBALAN MENTERI KEWANGAN KWSP 2.0 #kwsp  #kwsp2  #kwsp2022  #pengeluarankhas  #pengeluarankhaskwsp2  #viralbaqang  #fypシ  #viral  ,#kwsp #kwsp2 #kwsp2022 #pengeluarankhas #pengeluarankhaskwsp2 #viralbaqang #fyp #viral,viralbaqang,263.8K,2022-8-16,2023-01-28
https://www.tiktok.com/@syahirah_mustafa93/video/7159049802532130075,semoga dipermudahkan urusan semua #kwsp  #aia  #aiatakaful  #medikalkad  #hibahaia  #fyp  #fypシ ,#kwsp #aia #aiatakaful #medikalkad #hibahaia #fyp #fyp,syahirah_mustafa93,709.7K,2022-10-27,2023-01-28
https://www.tiktok.com/@majalahlabur/video/7139889483251485978,"https://youtu.be/IWKnplwSi64 Fuiyoo, dah boleh transfer duit ke KWSP guna online banking! #fyp  #TikTokGuru  #JomBelajar  #LearnOnTikTok  #TipsKewangan  #majalahlabur  #kwsp  #epf  ",#fyp #TikTokGuru #JomBelajar #LearnOnTikTok #TipsKewangan #majalahlabur #kwsp #epf,majalahlabur,231.7K,2022-9-5,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7170713991725993243,Kwsp December ini akan keluar #wrn  #wakilrakyatnetizen  #fypage  #kwspbersasar  ,#wrn #wakilrakyatnetizen #fypage #kwspbersasar,jannahtulainjaafar91,515.2K,2022-11-27,2023-01-28
https://www.tiktok.com/@infozonehelputavimsia/video/7078266112877563163,HOW TO GET KWSP I-AKAUN TEMPORARY PASSWORD #kwsp  #kwsp😆  #kwsp10k  #kwsp10koneoff ,#kwsp #kwsp #kwsp10k #kwsp10koneoff,infozonehelputavimsia,233.8K,2022-3-23,2023-01-28
https://www.tiktok.com/@kvstudio.co/video/7085694770068147482,Sebelum dan selepas dapat 10k one-off KWSP.#kvstudio  #kwsp  #jackytv  #matqaypo  @jackytvkuantan  @MatQaypo ,#kvstudio #kwsp #jackytv #matqaypo,kvstudio.co,830.5K,2022-4-12,2023-01-28
https://www.tiktok.com/@triviamy.com/video/7083612213340146971,Bantuan kerajaan buat golongan wanita di seluruh Malaysia #fyp  #fypシ  #fypage  #bkm2022  #ismailsabri  #kwsp  -#kwsp10k ,#fyp #fyp #fypage #bkm2022 #ismailsabri #kwsp #kwsp10k,triviamy.com,809K,2022-4-7,2023-01-28
https://www.tiktok.com/@viralbaqang/video/7083756772179201307,"Permohonan Pengeluaran Khas KWSP RM10,000 TIDAK LULUS | Kenapa??? #kwsp  #kwsp10k  #kwsp10koneoff  #kwsp2022  #viralbaqang  #dypdongggggggg ",#kwsp #kwsp10k #kwsp10koneoff #kwsp2022 #viralbaqang #dypdongggggggg,viralbaqang,455.7K,2022-4-7,2023-01-28
https://www.tiktok.com/@rujukanmalaysia/video/7136485507986443546,Peluang Terakhir Tuntuan Pengeluaran Khas KWSP 2.0. Isi Borang Aduan Pengeluaran Khas KWSP Bersasar! #kwsp  #fyp  #fypシ  #kwspbersasar ,#kwsp #fyp #fyp #kwspbersasar,rujukanmalaysia,269.9K,2022-8-27,2023-01-28
https://www.tiktok.com/@rujukanmalaysia/video/7160350846658546970,Insentif Tahunan Sebanyak RM480 Khas Untuk Suri Rumah Di Malaysia. #fyp  #fypシ  #kwsp  #bantuankerajaan  #kwspbersasar  #keluargamalaysia  ,#fyp #fyp #kwsp #bantuankerajaan #kwspbersasar #keluargamalaysia,rujukanmalaysia,65K,2022-10-31,2023-01-28
https://www.tiktok.com/@viralbaqang/video/7129469006263635227,Alh4mdulill4h!! Kerajaan Setuju Pertimbangkan Pengeluaran Khas KWSP 2.0 | Berapa Ribu?? #kwsp  #viralbaqang  #fyp  #KWSPInfo  #PengeluaranKhasKWSP  #kwsp2 ,#kwsp #viralbaqang #fyp #KWSPInfo #PengeluaranKhasKWSP #kwsp2,viralbaqang,189.3K,2022-8-8,2023-01-28
https://www.tiktok.com/@triviamy.com/video/7146467972364700954,Sign Petition KWSP - Tuntutan Pengeluaran Kali Terakhir! #fyp  #fypシ  #kwsp  #kwspbersasar  #pengeluarankwsp  ,#fyp #fyp #kwsp #kwspbersasar #pengeluarankwsp,triviamy.com,200.6K,2022-9-23,2023-01-28
https://www.tiktok.com/@farhanaismail89/video/7087549027109195034,Berita Baru ja ni Tengku Zafril announce KWSP START PAYMENT ESOK #KWSP #pengeluarankhas  #rayasakan  #hutang  jgn lupa #fyp  #ad  #fypシ ,#KWSP #pengeluarankhas #rayasakan #hutang #fyp #ad #fyp,farhanaismail89,426.8K,2022-4-17,2023-01-28
https://www.tiktok.com/@utusantvofficial/video/7162936051961498907,"Replying to @ladolcemin  . Meskipun ‘janji’ itu tidak terkandung dalam manifesto Tawaran PN BEST yang dilancarkan hari ini, namun Pengerusi PN, Tan Sri Muhyiddin Yassin memahami hasrat rakyat yang masih terhimpit dengan situasi semasa.  #pn  #beliasediaundi  #pru15  #trendingnewsmalaysia  #beritaditiktok  #kwsp  ",#pn #beliasediaundi #pru15 #trendingnewsmalaysia #beritaditiktok #kwsp,utusantvofficial,699.6K,2022-11-7,2023-01-28
https://www.tiktok.com/@mohamadnurakmal/video/7131522692452289819,Untung yg ade duit KWSP. Blh la  kluarkan siap2 rumah buat ap y patot..#fyppppppppppppppppppppppp  #hot  #rezeki  #kwsp  #fypdongggggggg  #xyzbca  #abcxyz  #edit  #fypシ゚viral  #isusemasa  #fyp  #sound  #kongsikebaikan ,#fyppppppppppppppppppppppp #hot #rezeki #kwsp #fypdongggggggg #xyzbca #abcxyz #edit #fyp #isusemasa #fyp #sound #kongsikebaikan,mohamadnurakmal,468.3K,2022-8-14,2023-01-28
https://www.tiktok.com/@hafisstylo/video/7163652905566768411,KAMI NAK PENGELUARAN KWSP 2.0 WEHHH.. #fyppppppppppppppppppppppp  #KWSP2 .0 #keramatdurjana  #KamikazeKeramat  ,#fyppppppppppppppppppppppp #KWSP2 #keramatdurjana #KamikazeKeramat,hafisstylo,195.6K,2022-11-8,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7158773585480355098,Jika susah sangat nak keluar kan Secara Bersasar kita tuntut 10K #wrn  #wakilrakyatnetizen  #foryoupage  #kwsp  ,#wrn #wakilrakyatnetizen #foryoupage #kwsp,jannahtulainjaafar91,238.2K,2022-10-26,2023-01-28
https://www.tiktok.com/@nienamy/video/7164277084158741787,#kwsp2022  #kwspbersasar  #kwsp  #fyp  #foryoupage  #foryourpage  #fypシ  #tiktok  #tiktokviraltrending  @Azmie Bugis - AB  @Putri Fira Afandy  @WAKIL RAKYAT NETIZEN OFFICIALL  ,#kwsp2022 #kwspbersasar #kwsp #fyp #foryoupage #foryourpage #fyp #tiktok #tiktokviraltrending,nienamy,390.7K,2022-11-10,2023-01-28
https://www.tiktok.com/@wisermy/video/7147619002242698522,"Senang je carum sendiri, macam transfer biasa. #wisermy  #kwsp  ",#wisermy #kwsp,wisermy,280.2K,2022-9-26,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7162935329412877595,#kwspbersasar  #foryou  #wrn  ,#kwspbersasar #foryou #wrn,jannahtulainjaafar91,183.9K,2022-11-7,2023-01-28
https://www.tiktok.com/@viralbaqang/video/7131941237845757211,"Jika KWSP 2.0 Lulus, 134 Ribu Nama Diberi Keutamaan pengeluaran!! #kwsp  #kwspinfo  #viralbaqang  #viral  #pengeluarankhaskwsp2  #kwsp2  #fypシ  #azmiebugis ",#kwsp #kwspinfo #viralbaqang #viral #pengeluarankhaskwsp2 #kwsp2 #fyp #azmiebugis,viralbaqang,243.2K,2022-8-15,2023-01-28
https://www.tiktok.com/@selva_kanny25/video/7087736914081631514,KWSP 10K TODAY ONWARDS #kaikkal  #duet  #FOR  #my  #malaysiamakkal🇲🇾  #veronacademy  #LazadaTambahRaya  #mof #kwsp #hello2022  #JomReady  #fyp  #thr  #jom  #HaierAirPower ,#kaikkal #duet #FOR #my #malaysiamakkal #veronacademy #LazadaTambahRaya #mof #kwsp #hello2022 #JomReady #fyp #thr #jom #HaierAirPower,selva_kanny25,252.6K,2022-4-18,2023-01-28
https://www.tiktok.com/@info_kini2022/video/7132752614403411226,11 alasan boleh keluarkan duit KWSP ..#fyp  #pyf  #kwsp  #epf  #pyppppppppppppp ,#fyp #pyf #kwsp #epf #pyppppppppppppp,info_kini2022,207.9K,2022-8-17,2023-01-28
https://www.tiktok.com/@imrnwfi/video/7131627223789866266,Buat simpanan i-Akaun KWSP #iakaun  #kwsp  #tiktokguru ,#iakaun #kwsp #tiktokguru,imrnwfi,132.9K,2022-8-14,2023-01-28
https://www.tiktok.com/@nurfadz1lah/video/7119779358843211034,sambungan dari i-lindung part 1. #kwsp  #ilindung  #fyp ,#kwsp #ilindung #fyp,nurfadz1lah,103.4K,2022-7-13,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7129297040202337562,"Tahukah anda Data yang anda beri pada kami dapat membukti kan kepada PM 134K borang aduan yang di terima pihak PGIR . Golongan mane yang betul betul mermelukan , jadi wajar la kami mintak data anda untuk kami tgk dari segi begini yang mane cakap kami Scamer sila kan dah berjaya nanti jangan anda bersedih pulak ya #kwsp  #fypシ  #fypシ゚viral  #foryou  #wakilrakyatnetizen  #wrn  #rakyat  #malaysia  #tiktok ",#kwsp #fyp #fyp #foryou #wakilrakyatnetizen #wrn #rakyat #malaysia #tiktok,jannahtulainjaafar91,140.6K,2022-8-8,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7160602191542160667,Perkembangan TERKINI Istana Akan Terima Referendum dari Pencarum Tuntutan KWSP 2.0 #kwspbersasar  #fyp  #foryoupage  #wakilrakyatnetizen  #wrn  @NASI LEMAK ABG KWSP  ,#kwspbersasar #fyp #foryoupage #wakilrakyatnetizen #wrn,jannahtulainjaafar91,243.7K,2022-10-31,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7167744389547167002,Mari kita Ramai2 amik Mood kita jika PN menang pasti KWSP bersasar 100% Akan lulus #fypシ  #kwspbersasar  #wrn  #wakilrakyatnetizen  #kwsp  ,#fyp #kwspbersasar #wrn #wakilrakyatnetizen #kwsp,jannahtulainjaafar91,678.7K,2022-11-19,2023-01-28
https://www.tiktok.com/@nienamy/video/7133404916378275098,#foryou  #foryoupage  #foryourpage  #fypシ  #fyp  #fyviralvideo  #tiktok  #tiktokmalaysia  #kwsp  #pengeluarankhaskwsp2 ,#foryou #foryoupage #foryourpage #fyp #fyp #fyviralvideo #tiktok #tiktokmalaysia #kwsp #pengeluarankhaskwsp2,nienamy,202K,2022-8-19,2023-01-28
https://www.tiktok.com/@arun.dorasamy/video/7150173425233939738,KWSP & Accounts Please Monitor...420s are everywhere....,#,arun.dorasamy,230.7K,2022-10-3,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7133263900698578203,Amik serius tentang pengeluaran kwsp 2.0 ini. #kwsp  #kwsp2  #foryou  #fyp  #wrn  #wakilrakyatnetizen  ,#kwsp #kwsp2 #foryou #fyp #wrn #wakilrakyatnetizen,jannahtulainjaafar91,770.7K,2022-8-19,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7168004410323307802,TSMY JADI PM 10 KWSP 100% BERJAYA #kwspbersasar  #foryoupage  #pru15  #wrn  #wakilrakyatnetizen  #fypシ  ,#kwspbersasar #foryoupage #pru15 #wrn #wakilrakyatnetizen #fyp,jannahtulainjaafar91,350.2K,2022-11-20,2023-01-28
https://www.tiktok.com/@professor_dinero/video/7122315221389036826,#kwsp  #iLindung  #insurance  #superworthit😍😱 ,#kwsp #iLindung #insurance #superworthit,professor_dinero,158.9K,2022-7-20,2023-01-28
https://www.tiktok.com/@dr.mohdizharariff/video/7089405012631211291,#question  from dr.mohdizharariff Pengiraan Zakat KWSP #kwsp  #kwsp10k  #fypシ  #fyp  #foryourpage  #trending ,#question #kwsp #kwsp10k #fyp #fyp #foryourpage #trending,dr.mohdizharariff,636.7K,2022-4-22,2023-01-28
https://www.tiktok.com/@jebatjd/video/7110131621403102491,Kwsp lagi! #jebatderhaka  #originaljebatderhaka  #teamjebatderhakamalaysia  #tiktokmalaysia  #fyp  #kwsp  #politikmalaysia ,#jebatderhaka #originaljebatderhaka #teamjebatderhakamalaysia #tiktokmalaysia #fyp #kwsp #politikmalaysia,jebatjd,239.1K,2022-6-17,2023-01-28
https://www.tiktok.com/@epicenergy77/video/7178047154831854874,Sedikit sebanyak tentang keadaan hotel rasa sayang yang berada di hadapan menara KWSP johor baharu ,#,epicenergy77,294.4K,2022-12-17,2023-01-28
https://www.tiktok.com/@fiq828/video/7164186537226276122,lawak pRU 15#pru15  #viraltiktok  #viralvedio  #rakyat  #kwspbersasar  #pencarumkwsp  #foryou  #fyp  #fyppppppppp  ,#pru15 #viraltiktok #viralvedio #rakyat #kwspbersasar #pencarumkwsp #foryou #fyp #fyppppppppp,fiq828,104.4K,2022-11-10,2023-01-28
https://www.tiktok.com/@semakansemasa/video/7169832352296865051,Bantuan Khairat Kematian #kwsp #bantuankhairatkematian #kwspepf  #caramohon #viral  #fyp  #fypシ  ,#kwsp #bantuankhairatkematian #kwspepf #caramohon #viral #fyp #fyp,semakansemasa,40.7K,2022-11-25,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7132903964449705243,. so lepas ni siapa yang isi akan dapat response email confirmation yang memberitahu kita dah isi form. lepastu alamat dah tukar ke negeri sahaja (pilihan jawapan dan bukan freetext). bila extract data akan ada column lari sikit tapi possible untuk dibetulkan tanpa memerlukan masa yang banyak #kwsp  #kwsp2  #fyp  #wrn  #wakilrakyatnetizen  ,#kwsp #kwsp2 #fyp #wrn #wakilrakyatnetizen,jannahtulainjaafar91,442.4K,2022-8-18,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7152110098968481050,Alhamdulilah PM dah sedia maklum Tuntutan KWSP 2.0 ini #fyp  #kwspbersasar  #wrn  #wakilrakyatnetizen  #tiktokmalaysia  #tiktokindonesia  ,#fyp #kwspbersasar #wrn #wakilrakyatnetizen #tiktokmalaysia #tiktokindonesia,jannahtulainjaafar91,510.6K,2022-10-8,2023-01-28
https://www.tiktok.com/@mohamadnurakmal/video/7133104105484012827,Replying to @farahfarhana715  Tgu sikit masa lagi guys.. bersabar lah menanti.. 🤲🤲#fyp  #fypシ゚viral  #fyppppppppppppppppppppppp  #fypdongggggggg  #kongsikebaikan  #sound  #xyzbca  #abcxyz  #isusemasa  #edit  #kwsp  #rezeki  #hot ,#fyp #fyp #fyppppppppppppppppppppppp #fypdongggggggg #kongsikebaikan #sound #xyzbca #abcxyz #isusemasa #edit #kwsp #rezeki #hot,mohamadnurakmal,255.3K,2022-8-18,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7132117239209168154,Alhamdulilah pasti berjaya kwsp 2.0 #kwsp  #kwsp2  #wrn  #wakilrakyatnetizen  #fypシ ,#kwsp #kwsp2 #wrn #wakilrakyatnetizen #fyp,jannahtulainjaafar91,2.8M,2022-8-15,2023-01-28
https://www.tiktok.com/@nienamy/video/7133608189043494170,4 Kategori Kelayakan yang telah diusulkan berkaitan PENGELUARAN KHAS KWSP 2.0#foryou  #foryoupage  #foryourpage  #fyp  #fypシ  #fyviralvideo  #tiktok  #tiktokmalaysia  #kwsp  #kwspinfo  #pengeluarankhas  #pengeluarankhaskwsp2  #pengeluarankhaskwsp ,#foryou #foryoupage #foryourpage #fyp #fyp #fyviralvideo #tiktok #tiktokmalaysia #kwsp #kwspinfo #pengeluarankhas #pengeluarankhaskwsp2 #pengeluarankhaskwsp,nienamy,1.9M,2022-8-19,2023-01-28
https://www.tiktok.com/@arepiz_jb01/video/7152665559283338522,Kempen kibarkan bendera putih selama sebulan bermula 10/10 hingga 10/11.Tujuan kempen ini mendesak kerajaan meluluskan tuntutan ini dgn segera#KwspBersasar #fypdoonnggggggシ  ,#KwspBersasar #fypdoonngggggg,arepiz_jb01,32.7K,2022-10-10,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7132336562142039322,YB TG Zafrul panggil PGIR bentang kan 4 unsul KWSP 2.0 #kwsp  #kwsp2  #wrn  #wakilrakyatnetizen  #fypシ  #fyp  #malaysia ,#kwsp #kwsp2 #wrn #wakilrakyatnetizen #fyp #fyp #malaysia,jannahtulainjaafar91,573.8K,2022-8-16,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7143979377422847259,Saya harap KWSP 2.0 akan berjaya pada Tahun ini jugak !! #kwspbersasar  #fyp  #viralvideo  #wrn  #wakilrakyatnetizen  #foryoupage  ,#kwspbersasar #fyp #viralvideo #wrn #wakilrakyatnetizen #foryoupage,jannahtulainjaafar91,85.8K,2022-9-16,2023-01-28
https://www.tiktok.com/@rajajuniza/video/7146094879037230363,#fyp  #fyppages  #masukbrandafyp  #kwspbersasar  #mogadipercepatkankelulusan  #rakyatsedangmenderitakesusahan  #tiktokviral  #tiktokviral2022  #tiktokmalaysia  #malaysiaviral  #malaysia🇲🇾 ,#fyp #fyppages #masukbrandafyp #kwspbersasar #mogadipercepatkankelulusan #rakyatsedangmenderitakesusahan #tiktokviral #tiktokviral2022 #tiktokmalaysia #malaysiaviral #malaysia,rajajuniza,171.8K,2022-9-22,2023-01-28
https://www.tiktok.com/@mektiii_/video/7090741336751623451,Org tua cakap rezeki jgn ditolak 🤲🏻🙈 #fyp  #soundvirallfyp🙏  #fypdongggggggg  #foryou  #masukberan  #fypシ  #duitraya  #kwsp  #liveforthechallenge😉 ,#fyp #soundvirallfyp #fypdongggggggg #foryou #masukberan #fyp #duitraya #kwsp #liveforthechallenge,mektiii_,439.9K,2022-4-26,2023-01-28
https://www.tiktok.com/@ewanthug/video/7148411393392332058,IP WEA STRESS DENGAN TAK DAPAT KWSP 2.0 LAGI (FOLLOW/LIKE/KOMEN/SHARE) Kredit IP MAN film #fyp  #kwsp2  #kwsp10koneoff  #tengkuzafrul  #najibrazak  #fypage  #fypage  #fypdongggggggg  #fy  #FYP  #entahsiapayangsalah  #tiktokviral  #tiktokkelantan  #besut  #kotabharu  #kuantan  #forypupage  #foryoupage  #foryourpage  #fyppppppppppppppppppppppp  #rxzmembers  #fypmalaysia  #fypage  #fypmelayu  #faradyable  #ewanthug  #zahar  #ipwea  #fypp  #fypgakni  ,#fyp #kwsp2 #kwsp10koneoff #tengkuzafrul #najibrazak #fypage #fypage #fypdongggggggg #fy #FYP #entahsiapayangsalah #tiktokviral #tiktokkelantan #besut #kotabharu #kuantan #forypupage #foryoupage #foryourpage #fyppppppppppppppppppppppp #rxzmembers #fypmalaysia #fypage #fypmelayu #faradyable #ewanthug #zahar #ipwea #fypp #fypgakni,ewanthug,602.1K,2022-9-28,2023-01-28
https://www.tiktok.com/@firdaus_firabib/video/7090003881500904730,Reply to @hangpimna7  Sebaiknya serah zakat kita kepada yang menguruskan zakat di negeri masing-masing. #zakatkedah  #zakatinovasi  #kamiagih  #kwsp2022  #kwsp10koneoff  #kwsp10k ,#zakatkedah #zakatinovasi #kamiagih #kwsp2022 #kwsp10koneoff #kwsp10k,firdaus_firabib,1M,2022-4-24,2023-01-28
https://www.tiktok.com/@feezahasim/video/7133923024058813723,"Duit kwsp perlu dibahagikan mengikut sistem faraid, isteri dot bahagian paling sikit 1/8. Nk buat tuntutan pun perlukan duit bkn mudah 😢🥺 #kwsp  #kewanganbijak  #takafulawareness  #takaful  #awareness  #hibah  #trending  ",#kwsp #kewanganbijak #takafulawareness #takaful #awareness #hibah #trending,feezahasim,237K,2022-8-20,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7141752847833615643,Alhamdulilah Semoga perjalan ini membawa makna buat semua pencarum #kwspbersasar  #kwsp  #wrn  #wakilrakyatnetizen  #fyp  #fypシ  #foryoupage  ,#kwspbersasar #kwsp #wrn #wakilrakyatnetizen #fyp #fyp #foryoupage,jannahtulainjaafar91,219.8K,2022-9-10,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7141784636685880603,KWSP 2.0 AKAN DI LIHAT OLEH PM DAN AKAN DI PERTINBANG KAN NANTI ? #kwsp  #kwspbersasar  #wrn  #fyp  #wakilrakyatnetizen  ,#kwsp #kwspbersasar #wrn #fyp #wakilrakyatnetizen,jannahtulainjaafar91,158.7K,2022-9-11,2023-01-28
https://www.tiktok.com/@jannahtulainjaafar91/video/7129824025018223899,Berita 🔥 Kwsp 2.0 akan di pertimbangkan oleh kerajaan #fyp  #kwsp  #wrn ,#fyp #kwsp #wrn,jannahtulainjaafar91,407.4K,2022-8-9,2023-01-28
https://www.tiktok.com/@faruzijee/video/7127186396678393114,Harap jadi kenyataan..#kwsp2 .0 #kwsp10ktrending  #kwspduitkami  #fypppppppppppppp ,#kwsp2 #kwsp10ktrending #kwspduitkami #fypppppppppppppp,faruzijee,563.5K,2022-8-2,2023-01-28
https://www.tiktok.com/@zakimanzack85/video/7114987776239553818,"jom rakyat Malaysia,,kita keluarkan duit KWSP,,,jom daftar sebagai ahli#fyp  #viral  #kwsp  #kesempitan ",#fyp #viral #kwsp #kesempitan,zakimanzack85,236.7K,2022-6-30,2023-01-28
https://www.tiktok.com/@aimstaro/video/7087066339835153691,Duit kwsp 10k nak buat apa? #investing  #bursamalaysia  #kwsp  #kwsp10k  #fyp  #scammer ,#investing #bursamalaysia #kwsp #kwsp10k #fyp #scammer,aimstaro,1.4M,2022-4-16,2023-01-28
https://www.tiktok.com/@loanbyida/video/7178422899534007579,"*Loan peribadi skim KWSP* *𝐒𝐤𝐢𝐦 𝐢𝐧𝐢 𝐊𝐡𝐚𝐬 𝐮𝐧𝐭𝐮𝐤 mereka 𝐲𝐚𝐧𝐠 𝐚𝐤𝐚𝐧 𝐦𝐞𝐧𝐞𝐫𝐢𝐦𝐚 𝐊𝐖𝐒𝐏* 👇 ✅ Berumur 49 & 50 tahun ✅ BERUMUR 53, 54 & 55 TAHUN ✅ BERUMUR 59 & 60 TAHUN  ✅ BEKERJA @ TIDAK, BOLEH MOHON 🚫 TANPA SEBARANG BAYARAN PENDAHULUAN  🚫 TANPA BAYAR BULANAN Jom semak kelayakan dulu ",#,loanbyida,206.9K,2022-12-18,2023-01-28
https://www.tiktok.com/@nurfadz1lah/video/7119710838457421083,#takaful  #ilindung  #kwsp  #fyp ,#takaful #ilindung #kwsp #fyp,nurfadz1lah,443.2K,2022-7-13,2023-01-28
https://www.tiktok.com/@abanglee2/video/7119294242903608602,#tiktokmalaysia  #support  #KWSP ,#tiktokmalaysia #support #KWSP,abanglee2,196.5K,2022-7-12,2023-01-28
https://www.tiktok.com/@saje_sembang/video/7122664017528753435,jom tengok proses penuh#kwsp😆  #2022  #pengeluarankwsp  # perjalanan tuntutan KWSP kali ini? #kwsp2022  #kwsp10k  #kwsp  #kwsp  #signpetitionpengeluarankhas  #isusemasa  #malaysia  #pengeluarankhas  #malaysiatiktok ,#kwsp #2022 #pengeluarankwsp #kwsp2022 #kwsp10k #kwsp #kwsp #signpetitionpengeluarankhas #isusemasa #malaysia #pengeluarankhas #malaysiatiktok,saje_sembang,180K,2022-7-21,2023-01-28
https://www.tiktok.com/@hanifshaari0/video/7111349376408161562,AlhamdulillahTerima kasih#pm# perdanamenteri  #kwsp#k erajaanmalaysia # fypシ゚viral#f yp ,#pm #kwsp #k #f,hanifshaari0,377.4K,2022-6-20,2023-01-28
https://www.tiktok.com/@duniahanyasemetara1/video/7120399714557693211,STBY GUYS KWSP 2.0 XLAMA DAH #fyp  #KWSP2 .0,#fyp #KWSP2,duniahanyasemetara1,186.8K,2022-7-15,2023-01-28
