comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,sentiment
terus pmx.saya sokong cara pmx angkat malaysia dmata dunia,@putrarockers81,Putra Rockers ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
Nuar dah siasat pm siasat,@abrashidmustafa,Ab Rashid Mustafa ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
patutnya lantikla hj hadi jadi penasihat bukan Nurul izzah,@user1069367738161,user1069367738161 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
minyok bila nok turunnnnnnnnn,@barakahredang,Barakah Redang ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"Family planning🥰 Dlu x boleh ,, skrg boleh .. dgn syarat x ambik gaji😂",@._yato0,Yato. ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Setuju dgn anuar!,@nasirabdjamal,Nasir Abd jamal ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
bagus Dsai....yang sakit hati to pegi mampus😅😅😅,@moga14314,Moga14314 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
pmx lantik nurul izzah utk membantu beliau meneliti dan menyelongkar penyelewangan wang yg dibuat menteri2 dulu.. alhamdullillah hidup pmx🥰,@shamewhatbossku1,shamewhatbossku ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
sokong penuh pentadbiran pm,@user2028195791879,user2028195791879 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Penjimatan dan kepercayaan terbaik pmx🥰🥰🥰sy sokong,@matecute83,mateCUTE83 ,1,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
penasihat kanan tu...x kn keje saja,@shahasrul4,shahasrul4 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
gd job....tp cane rakyat nk tahu due x amik gaji....statement akn selalu tunjuk ke rakyat ke....ke sekadar ckp jee,@atimati8,aty mati ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
terbaik..kasi bongkar semua klu tak rakyat semua tak tau,@mamacathousegombak,MAMACATHOUSEGOMBAK ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"ambillah seberapa byak jadi penasihat tanpa gaji,kami rakyat xde masalah..yg masalah walaun syaitan",@blackavant84,blackavant84 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
#kwspbersasar PM,@mdhizamejam,mdhizamejam ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
PMX.. Teruskan! 👋😁👍,@uncleqayrel,Abot ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
dakwa lah jangan jadikan MEDSOS mahkamah. Kamu tu PM jadilah bijak selayaknya 🥱🥱🥱,@user130831240158,anuar bin lazim ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
semuga DSAI sentiasa dipermudahkn segala urusan,@roshasaimin64,roshasaimin64 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
dsai pm paling terbaik untuk malaysia,@clement_ment,ment'.. ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
kita tgk dulu.jgn gaduh kecam PM ..pjg LG maso,@abedeebite,abe dee bite ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"YAB DSAI,abaikan dan blh bersikap masakbodoh pada tekanan pihak lain yg menghambat,yg penting ready to use consistent",@budhiadamharith,PAPA BHAYU ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Nurul Izzah terbaik,@user7371816312522,user7371816312522 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
usha ju..r😂,@matnong7,Mohamad Nor78 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
"salah tu,,sb setiap pekara ada akur janji,,,bod ,lg 1 rhsia ngara/kerajaan hnya yg terbabit je,,",@user4533317397976,senja nan merah ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
50k kwsp bersasar penting juga,@alxinren,Xin Ren ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
"Istilah ""Tiada lagi yg Percuma didunia ini""
Tahniah DSAI Dan Nurul Izzah.",@roslee_tahir,Roslee_Tahir ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
masuk meter air dekat umah da 2 bln ni meter tidak masuk² lahanat nye SAJ.,@nazirulepong90,M@ncUr®yHoU$e ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
saya sokong Anwar buat yang tarbaik,@user1746855407734,pahiff ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"saya juga tak ambil gaji, elaun ada, rumah ada, driver ada, visa card ada cukup. 🥳",@kk620918,JJ ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
Terbaik DSAI pm ke 10 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,@user2009978286294,user2009978286294 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
Tokmat hassan ckp jgn bongkar kisah lama rasuah.. Tokmat skrg dlm kabinet bangnon la..,@_anon999,Anon ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Adoii...berkokok ...tu yg duk sebelah tu...kes mahkamah alahai...,@user6320980530218,user6320980530218 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Terbaik PMX,@heraldsajail,Herald Sajail ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
pusing selagi bolehh..,@sarudinaziana,sarudinaziana ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
elaun tak bayar.tapi gaji bayar,@kasmanirahman,Kasmani Rahman ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
beli PAD Pon guna duit bos,@mohdharithmohdkal,mohdharithmohdkal ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
tok mat yg ckp jgn bongkar kisah lama,@iwan8853,Iwan55 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
malas la nak dgr apa pm ckp...pasal sblm pru ckp lain sekali jd pm semua d langgar terutama menteri kewangan...sdh2 la,@eirzanera,Eirzan Nera ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
cakap soal rasuah.. TPM ada 47 kes yg dibicarakan.. tetap lantik jugak.. kamu cakap pasal nak bersihkan rasuah?;😁😁😁,@penyubekeng568,penyubekeng568 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
bgus2..skluarga brkhidmat utk negara..🤭🤭🤭,@mohdshafiq348,Mohd Shafiq ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
kenching,@orroz123456,zorro ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Joget PEJA 😂😂😂😂😂,@khairulanuar1132,khairulanuar1132 ,0,0,22m ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
mantap nurul... terbaik dsai...,@ensirauari,EnsirauAri ,0,0,50m ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
walaun panas bontot. 😂😂,@azlansteady,𝕬𝖟𝖑𝖆𝖓 𝕾𝖍𝖆𝖍 ,0,0,1h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
terbaik,@arjostjaya,Arjost 24434 ,0,0,2h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
g check tpm ko,@sharkrx1070,Hussien Basiron ,0,0,4h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
tooii,@kamalrazman0,Kamal Razman ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
walanun walanun,@angkelfuzz,Angkefuzz ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Terbaik,@mohdshafieabdmana,mohdshafieabdmana ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
terbaik dsai...telus & jelas,@shahrirsalim6,shahrirsalim6 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
alhamdulillah terbaik PMX...tanpa gaji Nurul Izzah berkhidmat... semoga Nurul Izzah murah rezeki 🤲,@putradanish2023,Hanya Pada mu™ ,191,9,2d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
"walaun xpernah knl erti lelah untuk memburukkkan kita,kita kasi deme panas lagi.",@cikartciko,Art Ciko ,48,4,2d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
Next time announce first before others make it public. HONESTY. As long it's good for all races coz I'm confused with madani why cannot be Msia Maju.,@mymantr,Bryan S.K ,0,0,30m ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
😂😂😂😂😂😂😂😂😂..,@user34534063507285,user345340635072 ,0,0,1h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Ada berapa orang lagi anak lantik semua anak beranak semua kn senang kerja tk payah bayar gaji.,@abdhalimabdrahin,abdhalimabdrahin ,0,0,1h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Menteri Alam Sekitar dulu tu ada Kedoktoran Pengurusan Alam Sekitar dan Air Bersih Antarabanga….jgn main2😂😂😂,@barryong,Barry The IM ,0,0,1h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
keperluan nurul iza lebih dri nk chek dn audit. duit negara yg kena sakau pemimpin lalu. ramai belah sana yg komplen sbb takut👍.,@ahmadsabdillah6,Ahmad@John ,0,0,1h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Begitu ramai cerdik pandai di kalangan walanun... anak dia juga yg di lantik... kesian walanun...,@adamslasher373,Adam Slasher ,0,0,3h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
minyak bila nak kasi murah?...,@rizqautoglass,RIZQ AUTO GLASS ,0,0,3h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
yg jadi isu lantik anak beranak dan prisip abg non sebelum ni bukan nak tahu ttg bayar gaji ke tak.,@neon_seven,neon_seven ,0,0,3h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
😂😂😂😂,@kamarulzaman31,storm ,0,0,4h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
🥰🥰,@roshini4692,Roshini 25 ,0,0,5h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
PH ada hak lantik Sapa saja gitu juga PN janji negara maju jgn muflis,@ishakmohamad5509,Ishak Mohamad5509 ,0,0,6h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
sokong,@_nannn46,nan rempit 🚀⚡ ,0,0,7h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
😴,@naimhana87,naimhana87 ,0,0,7h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
jaga rakyat malaysia baik baik kami tetap di belakang dsai pm10,@matyusofmohdnoh2,yusperak65yus ,0,0,8h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
Saya sokong Dsai... dia tau apa yg dia buat.. dan setiap yg dia buat tu ada sbbnya .,@jalanterus123456,jalanterus ,0,0,9h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"Yang penting Kebajikan Rakyat dulu,. Rakyat yang ikat perut kroni2 mewah pulak.!",@roojarose96,Roojarose ,0,0,9h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
🥰🥰🥰🥰🥰🥰🥰🥰🥰,@lowahcheong380,Low Ah Cheong380 ,0,0,9h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
kah kah kah kah...anak mntk duit kt papa..xkn papa x bg😂😂😂😂,@are_ziq1,Areziq_Btta ,0,0,10h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
😂😂😂 bosan,@ironmanmarvel17,ironmanmarvel17 ,0,0,11h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
🥰,@umangshon,Umang Shon ,0,0,12h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
selesai dulu kes timbalan perdana menteri pertama. zahir hamidi. kes rasuah tak selesai lagi. beres yang tu dulu. PMX.,@user6547531418680,user6547531418680 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"Bila depa dah 'MUFLIS ISU' depa mula la meroyan mcm².
Tadi PMX bt statement: dia sedia di tegur dgn isu Perlantikkan Nurul.
Steady ja PMX. 🥰
👍🤗👍",@aizad77,Aizad77 ,1,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
👍👍,@begitulakisahnya,begitulakisahnya ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
anak dia memang layak membantu ayahnye d pejabat..siapa2 pun klu ada syarikat sendiri utamakan anak sbg pembantu itupun ikut kemampuan/kredibiliti ank,@jaai974554885914,Banjarose#Red ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
d mna prinsip reformasi sebelum mi...jgn spin kuat sngt🤣🤣🤣.hrga brang bila nk trunn.minyak mmg dh trun dlam tangki😅😅,@mohamadrozaimi8881,manunited8881 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
🥰🥰🥰,@awielabuan1,Awie labuan ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
sokong 1000%,@ongahislam,ongahislam ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"buat kerja salah tak buat pon salah...lalat tetap lalat,mana yg baik untuk negara dan rakyat jalankan shaja Datuk",@anajuliana856,🍉 àñàjùĺìàñà 🍉 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
🥰🥰,@ainyhakim,Zahada biz ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
🥰🥰🥰,@msrmaster17,MSR FABULOUS PERFUME ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
ELAUN LAIN GAJI LAIN . ELAUN TAK BAGI OK . TAPI GAJI BERPULUH RIBU😅😅😅😅😅😅,@usrnme01q8q8,usrnme01q8q8 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
dia pm dia berkuasa yg dulu tak boleh sekarang semua boleh...,@ziemanija,Zieman Man ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
👍👍👍👍👍👍,@joharizainol2,joharizainol2 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
bukankah dlu bangkang sgt hal kroni tp skrg lain pulak critanya..mcmna tu..,@yurieayurie,yurie ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"oh dia baru pm baru,cara baru ya... malaysia dia yg punya... org lain pun taada anak... menjadi penasihat",@mohdnasrudin166,mohdnasrudin166 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
"bleh check la, kalau betul Nurul izah ambik gaji",@farosman1,Faros F&B And Trading ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
sangat setuju,@black_limbo123,Black limbo ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"bang non oii ..menteri tak semestinya ada qualificqtions 8ntuk jadi mebteri shb mereka qda penasihat dan 0enjawatba2am. Tapi bila penasihat, kena paka",@hangtuahpencen,VeteranTuah61 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
🤣🤣🤣🤣🤣🤣,@shamsudin632,sham putra ❤️ ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Ye ke takde gaji,@zackmaster1971,Zack master ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
🥰🥰🥰,@nelayxuytwk,NapoleonSolo ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
👍👍👍,@user2953587858313,Jeff@bocor ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
tangkap lah,@terrance1983,Terrance1983 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
😂😂😂😂😂,@heryjen1,Jon ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
😂😂😂,@aratakaioffical,Arata kai ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"kalau dsai ambil org lain dh tentu ada gaji...situ dh jimat
ada ke org nk jawtan izah tu xdpt gaji...byk complain betoii depa ni...terbaik idea dsai",@norhana802,norhana802 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
🥰,@ruzanujud,ruzan ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
nepotism is real😂😂,@amaradli_ybe,amaradliariaff ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
kasi.bongkar ...terbaik..byk ketirisan duit rakyat,@hakimbet,bet ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
😏😏😏😏😏,@jan_maintenance,Jan_Maintenance ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
👍,@suhainisulaiman44,suhainisulaiman44 ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"biasa nya apa yg pok nuor ckp ni lh akn jd terbalik, mcm sblum2 ni.. tu yg btul",@hijrah_fitrah,hijrah_fitrah ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
sekurangnya DSAI bg pnjelasan bg yg keliru..bkn mlntik scra pintu blkng.,@elaikakenyalang,elaika ,0,0,2h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
👍👍👍👍👍👍👍👍👍👍👍,@siewsoonvui,siewsoonvui ,0,0,3h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
MANTAPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPPP 100 % !😎,@nazabaharom,NAZA BAHAROM ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
@malekberas,@darwis_asrul,D A R W I S ,0,0,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"Klau tk amik gaji kenapa nk pertikai, yg Peja ambil gaji 25k tu boleh pulak ye. Kerja apa yg dia buat Utk gaji byk tu.",@puricare.onlinezainol,Zainol arif nazri ,6,2,1d ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
Ayat pembangkak la dato... Kan dah Jadi PM.. Aiyoooo,@zamryzam92,Zamry Zam ,0,0,5m ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
bekas menteri mee kari tu.. alah... budak nongoi.. 😂😂😂,@nizam_mr,Mohd Khairunnizam ,0,0,12m ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
TPM ORG YG DITUDUH PUN BOLEH JADI TPM...APA ADA HAL KAN,@miemiegz,Mie Miegz ,0,0,17m ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
@barackbarack633:#kwspbersasar,@barackbarack633,barackbarack633 ,0,0,23m ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
So Zahid Hamidi tu yg banyak kes rasuah kenapa boleh pegang TPM.,@mshafie85,MrPepijat85 ,0,0,33m ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
"M - Makasih
A - pApa,
D - Dari
A - Anakmu
N - Nurul
I - Izzah
🤣🤣🤣",@dieystong,Diey Stong ,0,0,37m ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
dia buat pilihan dia kona kat orang pulak dah 🤣,@hfiizzz._,Mat Apih 👒 ,0,0,55m ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,negative
masalahnya itulah perkara yang group anda bantah kerajaan terdahulu...sekarang anda yg buat sama,@mohdkhairi_my,GETOH SEKERAP ,0,0,1h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
kisah lama lcs ka? kisah lama tunnel bawah ayaq ka?,@property_kl_selangor,Property_KL_Selangor ,0,0,1h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,neutral
akhir zaman.....cipta la sejuta alasan,@barokah_bina,Mat Naim Barokah ,0,0,1h ago ,1/2/2023,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,12.4K,1089,1066,30/1/2023,positive
