comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
"cantik selalu,semoga sehat sehat adanya.",@jalaklenteng996,Si Gamang Merah ,0,0,2022-6-13,2023-01-30,20.1K,420,450
jodohku,@gaban.com,NAGA MERAH 7735☑️ ,0,0,2022-6-6,2023-01-30,20.1K,420,450
salute👍,@daddycool2323,DaddyCool23 ,0,0,2022-5-29,2023-01-30,20.1K,420,450
aku pernah salam dia 🥰,@billxash,Hi Nabil ,0,0,2022-5-24,2023-01-30,20.1K,420,450
pemimpin masa depan msia🥰🥰🥰🥰,@javg2022,Jj*22 ,0,0,2022-5-10,2023-01-30,20.1K,420,450
Hasil didikan DSAI .,@abshxrism,abshxrism ,0,0,2022-4-20,2023-01-30,20.1K,420,450
sus,@aimeeparis123,Contact Lost ,0,0,2022-4-20,2023-01-30,20.1K,420,450
@syahyyda semangatt,@minnwaa7,(◕‿◕✿) ,1,0,2022-4-19,2023-01-30,20.1K,420,450
selamat maju jaya zah,@naz_geram,Sunk Codein Selamanya ,0,0,2022-4-19,2023-01-30,20.1K,420,450
cantik nya 😳,@cadburryyyoreo,Cᴀᴅʙᴜʀʀʏ  Oʀᴇᴏ 🗿 ,1,0,2022-4-19,2023-01-30,20.1K,420,450
cantiknya 🥰,@ainamardia2,Aina | Salai Gombak ,1,0,2022-4-19,2023-01-30,20.1K,420,450
terbaik,@zaidisayang66abdu,ZAI ,0,0,2022-4-19,2023-01-30,20.1K,420,450
salute👌,@reen3388,WifeCikJam ,3,0,2022-4-18,2023-01-30,20.1K,420,450
kita yg perempuan tgk pun tak puas. sbb tahu dia bukan sekadar cantik tapi sgt bijak. 🥰,@dianasewhappy,Diana G. ,0,0,2022-11-14,2023-01-30,20.1K,420,450
lady D msia,@chompchomppastries,chompchomppastries ,0,0,2022-9-7,2023-01-30,20.1K,420,450
wanita ni harapan kami maju kan pendudok malaysia,@user3970974221187,user3970974221187 ,0,0,2022-7-15,2023-01-30,20.1K,420,450
"Rafizi for PM 👌
Nurul for DPM 👌",@thiru055405,user4325411524223 ,0,0,2022-7-10,2023-01-30,20.1K,420,450
wanita idol..,@jairunzainal,JC..Jai coustom ,0,0,2022-7-8,2023-01-30,20.1K,420,450
bagus today pengkianat negara pun takut dengan kamu berjuang la terus,@tiktok72636,abcd ,0,0,2022-7-6,2023-01-30,20.1K,420,450
xleh pakai,@jimy80_,jimy80_ ,0,0,2022-7-4,2023-01-30,20.1K,420,450
"You are under-rated, I know your mere existence is meant for bigger purpose.",@tessaniam,Tessaniam ,0,0,2022-6-27,2023-01-30,20.1K,420,450
semoga Allah sentiasa bersama kamu aamiin,@mats22446688,Mats22446688 ,0,0,2022-6-26,2023-01-30,20.1K,420,450
Pm coming soon,@_melayaxia23,MelayAxia ,0,0,2022-6-24,2023-01-30,20.1K,420,450
"Memang followed, tp please BOIKOT GE 15,16 etc takut kena jadi KAMBING HITAM nanti. 😢😢😢Salam from Selangor malayguy. 💖💖💖💖💖",@lightning99999malaysia,lightning99999malaysia ,0,0,2022-6-6,2023-01-30,20.1K,420,450
muka ni bolih bantu semua kaum ke klu jadi mentari was was😂,@28_liberty,Wisdom_SS ,0,0,2022-6-5,2023-01-30,20.1K,420,450
she doing the best when she father inside prison she is warrior . pahlawan,@rahmatmydin643,mamu puaka. ,0,0,2022-5-21,2023-01-30,20.1K,420,450
"terbaeeek yb, teruskan berjuang untk rakyat malaysia",@ardhanifareel11,dhnifrll ,0,0,2022-5-21,2023-01-30,20.1K,420,450
u so nice Aku mu kahwin sayg bolk,@mdjo3614,Md Jo3614 ,0,0,2022-5-21,2023-01-30,20.1K,420,450
Tabek hormat dgn dia ni..,@wan_ita0,wan_ita0 ,0,0,2022-5-20,2023-01-30,20.1K,420,450
nurul izzah sudah ceraikan...??kenapa mereka cerai eh??,@liyananana09,Liyana Nana30 ,0,0,2022-5-20,2023-01-30,20.1K,420,450
muka PTPTN,@lanlan_064,lanlan_064 ,0,0,2022-5-20,2023-01-30,20.1K,420,450
pengampu..,@muhammadadliabdul4,Muhammad Adli Abdull ,0,0,2022-5-17,2023-01-30,20.1K,420,450
Coming pm Malaysia,@raja53333,user1474338900571 ,0,0,2022-5-15,2023-01-30,20.1K,420,450
in sha Allah PM malaysia satu hari nanti..,@wantomoko4ever,WANtomoko4ver ,0,0,2022-5-15,2023-01-30,20.1K,420,450
beautiful,@mohdfaizal8663,🔰@m7667 ,0,0,2022-5-14,2023-01-30,20.1K,420,450
Kami sanjong hormat,@me_wife14,Me&wife ,0,0,2022-5-13,2023-01-30,20.1K,420,450
aku undi dia smjk dr mula dia bertanding...alih2 pru 14 dia x de..kuciwa...apa pon aku x suke bapak dia...😁,@amzariayup,ambrutal ,0,0,2022-5-13,2023-01-30,20.1K,420,450
we want ur guy's back 🥰,@krishnabahadur118,krishna ,0,0,2022-5-13,2023-01-30,20.1K,420,450
dah takde awek zaman sekarang pakaian dgn tudung mcm dia ni... padahal cantik je...ayu,@cesvosport,cesvo ,0,0,2022-5-12,2023-01-30,20.1K,420,450
BN terbaik,@shaharuddinahmad3,shaharuddinahmad3 ,0,0,2022-5-9,2023-01-30,20.1K,420,450
maybe nasib dia sma mcm ayah dia..pm tepi selamanye😂😂,@heryismail83,hery ismail ,0,0,2022-5-9,2023-01-30,20.1K,420,450
tua dah Che kak ni😅😅😅,@mohdisa12341,mio ,0,0,2022-5-6,2023-01-30,20.1K,420,450
skandal ngan yb kj hahaha kalai gabung dua org tu kan stable sikit malaysia nye politik,@eyyokk1,kangkung ,1,0,2022-4-22,2023-01-30,20.1K,420,450
azalina pulak please....,@mawiselong,awie selong ,0,0,2022-4-21,2023-01-30,20.1K,420,450
First Lady PM for Malaysia in making. 🥰,@k_kanna_kunna,K Kanna Kunna  ,0,0,2022-4-20,2023-01-30,20.1K,420,450
jom kawin nurul😁😁,@m9musa2,user6825170707930 ,0,0,2022-4-20,2023-01-30,20.1K,420,450
idola🥰,@77demaria77,Alexzender De Maria ,0,0,2022-4-20,2023-01-30,20.1K,420,450
ex bos,@airil_ossai313,𝒜𝒾𝓇𝒾𝓁 𝒪𝓈𝓈𝒶𝒾 🇵🇸 ,0,0,2022-4-20,2023-01-30,20.1K,420,450
Bakal PM perempuan pertama malaysia ke ni,@yesayalatu3,idkdevi3🎧🫰🏻 ,0,0,2022-4-20,2023-01-30,20.1K,420,450
i schooled with her. shes an absolute amazing all rounder!,@no_s3a_feas,Nïkíttã NoséaFeâs ,0,0,2022-4-20,2023-01-30,20.1K,420,450
kalau ada yang percaya lagi tak tahu la😂,@user008754554,user3601248676197 ,0,0,2022-4-20,2023-01-30,20.1K,420,450
bakal pm wanita pertama Malaysia meneruskan perjuangan ayahnya...amen,@nabi_qathem,༺𓁹‿𓁹༻ ,0,0,2022-4-20,2023-01-30,20.1K,420,450
nak tengok bagusnya ibu dan ayah dia tengok anak anak dia. semua bagus bagus 🥺,@ayohpinkk,Ayoh Pink Official ,0,0,2022-4-20,2023-01-30,20.1K,420,450
Janda memang idaman and pilihan ramai lah 🤤,@oyenmissing7,Oyen ,0,0,2022-4-20,2023-01-30,20.1K,420,450
Kelab puteri islam ke ni,@azrlazn_,Azrull_ ,0,0,2022-4-20,2023-01-30,20.1K,420,450
Definition of alpha female.,@syeera58,Related Elegance ,0,0,2022-4-20,2023-01-30,20.1K,420,450
the real beauty with brain !,@dumbpain,dib ,0,0,2022-4-19,2023-01-30,20.1K,420,450
Uraaa,@yhs632,Stephanie .Y ,0,0,2022-4-19,2023-01-30,20.1K,420,450
time muda muka mcm nasha aziz,@aidilaizat,aidil ,0,0,2022-4-19,2023-01-30,20.1K,420,450
Definition of beauty with brain 🧠,@ts.ramdraco,Ts. ramdraco ,1,0,2022-4-19,2023-01-30,20.1K,420,450
I love u,@mariopuzzo1965,mariopuzzo1965 ,0,0,2022-4-19,2023-01-30,20.1K,420,450
sweet,@user3302559260582,user3302559260582 ,0,0,2022-4-19,2023-01-30,20.1K,420,450
Hebat.. aku respek,@hj.einz,EINZ ,0,0,2022-4-19,2023-01-30,20.1K,420,450
aku teringin gk nk try masa study dulu..tapi aku takut2 sbb anak minister..so pendam je lah,@zulhakam7,user8426370968105 ,0,0,2022-4-19,2023-01-30,20.1K,420,450
Dh la cntik bijak pula🥰idol,@fatihah_2021,April ,0,0,2022-4-19,2023-01-30,20.1K,420,450
undilah bapak dia,@nobodyhere1._,𝕿𝖗𝖎𝖕𝖑𝖊 𝖄🎓 ,1,0,2022-4-19,2023-01-30,20.1K,420,450
Next PM..100% sokong.,@leedennis3788,leedennis3788 ,2,0,2022-4-19,2023-01-30,20.1K,420,450
Jandoo 😂😂,@armana2021,armana2021 ,1,0,2022-4-19,2023-01-30,20.1K,420,450
hi cantik I love you🥰🥰🥰,@user2142408169057,Tik Toker ,2,0,2022-4-18,2023-01-30,20.1K,420,450
We need her DSAI Rafizi etc etc all can go,@sunkeong19,Sun Keong ,2,0,2022-4-18,2023-01-30,20.1K,420,450
"keturunan mamak, moyang sebelah ayah mamak",@langbuana_73,LANG BUANA_73 ,0,0,2022-7-1,2023-01-30,20.1K,420,450
hai mam,@user4228335655337,Poobalan Balan171 ,0,0,2022-5-15,2023-01-30,20.1K,420,450
Dsai 🥰🥰🥰🥰🥰🥰,@segarsega44,Segar sega ,0,0,2022-5-14,2023-01-30,20.1K,420,450
@emilia.is_here sejibik muka tchr mastura,@renesabe3,. ,0,0,2022-5-5,2023-01-30,20.1K,420,450
jando...,@jalaklentang,jalaklentang ,0,0,2022-5-5,2023-01-30,20.1K,420,450
j cun ni,@user6486101830200,user6486101830200 ,0,0,2022-4-20,2023-01-30,20.1K,420,450
Korup,@divyesh_xoxo,Divyesh ,0,0,2022-4-20,2023-01-30,20.1K,420,450
kulit dia cantik insecure aku😂,@tengoklu3,tengoklu3 ,0,0,2022-4-20,2023-01-30,20.1K,420,450
🥰🥰🥰🥰🥰🥰,@ceoheelmiefighter,CEO HEELMIE FIGHTER ,0,0,1-1,2023-01-30,20.1K,420,450
❤️❤️❤️❤️,@sitimariyam_87,Siti Mariyam ,0,0,2022-11-17,2023-01-30,20.1K,420,450
🥰🥰🥰🥰,@ffinniey85,Siti Norffinie Yassin ,0,0,2022-9-10,2023-01-30,20.1K,420,450
🥰🥰🥰,@anarahmanmz,anakpakman ,0,0,2022-7-31,2023-01-30,20.1K,420,450
👍✌️🌹,@abedanish647,Abe Danish647 ,0,0,2022-7-15,2023-01-30,20.1K,420,450
🥰🥰🥰🥰🥰,@user9264839085098,user9264839085098 ,0,0,2022-7-15,2023-01-30,20.1K,420,450
😃,@pelawok007,Mr Reddington ,0,0,2022-7-7,2023-01-30,20.1K,420,450
🥰🥰🥰🥰🥰😁,@vickysundram,user295917375993 ,0,0,2022-7-5,2023-01-30,20.1K,420,450
🥰🥰,@mugilanraj0,Mugilanraj08 ,0,0,2022-6-6,2023-01-30,20.1K,420,450
🤣🤣🤣,@metalfirerock,Metalfire Rock ,0,0,2022-5-21,2023-01-30,20.1K,420,450
🥰🥰🥰,@a.amojo,A.AMOJO ,0,0,2022-5-21,2023-01-30,20.1K,420,450
🖤🖤🖤,@feez1994_,🇸🇬♥️ (Yishun SG) 💥 188cm 💥 ,0,0,2022-5-20,2023-01-30,20.1K,420,450
😁🤗☺️,@user2451654111276a,Sabarudin Azman ,0,0,2022-5-19,2023-01-30,20.1K,420,450
🤩🤩🤩,@user4388216523324,Jonathan ,0,0,2022-5-18,2023-01-30,20.1K,420,450
🤣🤣🤣,@shahshah6199,shahshah6199 ,0,0,2022-5-15,2023-01-30,20.1K,420,450
🥰🥰🥰🥰👍👍💪💪💪,@ahmadshariffabdrahim,ASAR FARASAH ,0,0,2022-5-14,2023-01-30,20.1K,420,450
🥰🥰🥰,@thia_8508,Thia_8508 ,0,0,2022-5-14,2023-01-30,20.1K,420,450
🥰🥰🥰,@qqeraalzwwfairuze,QQeraalzww Fairuzeqw ,0,0,2022-5-14,2023-01-30,20.1K,420,450
🥰🥰🥰🥰,@azis1978,AF78😎 ,0,0,2022-5-10,2023-01-30,20.1K,420,450
❤️❤️❤️👍,@alazat_1,Alazat. ,0,0,2022-5-5,2023-01-30,20.1K,420,450
🥰🤣🤣🤣,@sobryaiman,sobryaiman ,0,0,2022-5-5,2023-01-30,20.1K,420,450
❤️❤️❤️,@onerl9,rl9 ,0,0,2022-4-20,2023-01-30,20.1K,420,450
🤟🤟,@khan0x0x0,sher Khan 🇲🇾🇵🇰 ,0,0,2022-4-20,2023-01-30,20.1K,420,450
🤜🤛😘,@ungasrimba1,pujiyuno ,0,0,2022-4-20,2023-01-30,20.1K,420,450
😏😏,@bigbroo51,Otaai Bigbro ,0,0,2022-4-20,2023-01-30,20.1K,420,450
♥️🌹,@kedondong90,tembikai laici ,0,0,2022-4-19,2023-01-30,20.1K,420,450
❤️,@shesawseashell,Susah lah letak username ,0,0,2022-4-19,2023-01-30,20.1K,420,450
🥰🥰🥰,@yshnl107,Y.N.1107 ,1,0,2022-4-19,2023-01-30,20.1K,420,450
👌👌👌👌👌👌👌👍👍👍👍,@randipagalilalila,randipagalilalila ,1,0,2022-4-18,2023-01-30,20.1K,420,450
stu stunya ank anwar pling cntik 😍😍,@petttttttttttttttt,monsterrr ,0,0,2022-11-29,2023-01-30,20.1K,420,450
malaysia malaysian lost a good leader😭😭😭😭😭,@atiqazharariffin,NRL ATQAH ,0,0,2022-11-20,2023-01-30,20.1K,420,450
"treingin tngo nurul pkai makeup, tudung dye tnpa owning² tp ttp trltak cantik.",@byachubby,ikankembung🙂🤙 ,0,0,2022-11-17,2023-01-30,20.1K,420,450
Future Malaysia PM for Sure,@lionelng76,Lionel Ng ,0,0,2022-11-15,2023-01-30,20.1K,420,450
"Nur izzah cute, PH terbaik",@ti_tom83focus,ti_tom83focus ,0,0,2022-11-13,2023-01-30,20.1K,420,450
saya pangkah bn,@ibrahimdaud25,Ibrahim Daud25 ,0,0,2022-9-19,2023-01-30,20.1K,420,450
Past dia x minat pink diamond. Nk beli pon x mampu sebab dia x curi Wang rakyat 😅😅😅,@hopeminecraft190,Hope Minecraft190 ,0,0,2022-7-4,2023-01-30,20.1K,420,450
kaki sembang,@mossad69v,TRG 777 ,0,0,2022-5-20,2023-01-30,20.1K,420,450
we love u dad killed u progressive,@nazsarshah,nazsarshah ,0,0,2022-5-13,2023-01-30,20.1K,420,450
Kesian aku tgk dia ni dari dulu sampai la ni kalau pakai tudung tak pernah nak elok.,@langkawitopevent,LemonT ,0,0,2022-5-13,2023-01-30,20.1K,420,450
paling layak jadi PM berbanding si Saddiq tu,@stupidsociety07,idk ,0,0,2022-4-20,2023-01-30,20.1K,420,450
rosmah lagi cantik - macai,@kaydinjebat,Kaydin@Jebat ,0,0,2022-4-20,2023-01-30,20.1K,420,450
Makcik makcik dah no. 😏,@s.john888,Saidina Ali Johnson ,0,0,2022-4-20,2023-01-30,20.1K,420,450
Amik gambar kat Google ke? 😂😂😂,@hezriquediana,Hezrique Diana ,0,0,2022-4-20,2023-01-30,20.1K,420,450
our first female prime minister,@ineedair00,yizha ,0,0,2022-4-20,2023-01-30,20.1K,420,450
tu yg jilat madey tu 22bulan,@imeruddinibrahim,Imeruddin Ibrahim ,1,0,2022-4-20,2023-01-30,20.1K,420,450
Betul ke dia pernah skandal dgn lecturer time u dulu,@pakcik_haters,Uncle Mabape ,0,0,2022-4-20,2023-01-30,20.1K,420,450
BEZA DIDIKAN ORANG YANG BERILMU DAN BERAGAMA. BERTUTUP LITUP AURATNYA TERJAGA,@ayohpinkk,Ayoh Pink Official ,0,0,2022-4-20,2023-01-30,20.1K,420,450
Jachinda Arden versi Malaysia.. nope JA is copying NIA,@user8102515878924,user8102515878924 ,0,0,2022-4-19,2023-01-30,20.1K,420,450
"dapat 1000 like komen ni, aku jumpa YB, luah perasaan aku lama suka YB..nak lamar YB..hahaha",@e_fun85,Irfan ,1,0,2022-4-19,2023-01-30,20.1K,420,450
Mahathir kencing the whole family from dad to his daughter 😏,@ministryofbooks,Budak Nerd Baca Buku ,1,0,2022-4-19,2023-01-30,20.1K,420,450
"she is a good leader,but if given a chance to be m'sian pm,she will tell u a country led by a woman cannot prosper,ask her if u don't believe me",@kerabatindonesia,kerabatindonesia ,4,0,2022-4-18,2023-01-30,20.1K,420,450
lagen ni.. 😳😳the best,@nagabuana149,Naga Buana149 ,0,0,2022-7-6,2023-01-30,20.1K,420,450
GBU 🇲🇾👍,@seriramjerry,Seriram Jerry ,0,0,2022-4-19,2023-01-30,20.1K,420,450
