comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_likes,video_comments,video_shared
SEBAB video ni aku jatuh tangga :),@whoraa19,_fazurafaizal ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
Mslhnya dia ttp lawa😭,@mrsyanjun2408,Jkjkjk ,2,0,2022-11-20,2023-01-30,38.1K,664,1278
HAHAHAHAHA YAALLAH NAK TIDUR PON ADE UJIAN EH,@darezzzzzzzzz,ShahVone ,2,0,2022-11-20,2023-01-30,38.1K,664,1278
masih lawa😭😭😭,@deezmommy_,. ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
Ni dah kenapaaa . Adoiii,@frhishak,FrhIshak ,2,0,2022-11-20,2023-01-30,38.1K,664,1278
rehat ye.🥰,@aku_hr85,TinyToonToon ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
Lagu tktahannn😂😂😂,@0punz,🎧 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
Hahshshsh🤣🤣🤣yang ni lawak,@nashz321,🦦naz🦦 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Babygirlnun wehh😂,@nascafelattee,Caaa 🦄 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
Hahahahahahaha yg ni kelakarrr,@nytophile._,Not a real people ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
HAHAAHHAHAH boleh la collab dgn @𝙍𝙮𝙖𝙣𝘽𝙖𝙠𝙚𝙧𝙮 versi perempuan,@deeyazull,d ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
WEHH SIOTLAA HAHAHAHA,@y0urfav0uriteus3r,`pie apple ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
CIAN DIAAAAAAA,@ayaaaaaaaaaaaaaw,ayasakisan's ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
DENGAN HELMET KEBELAKANG NYA HAHAHAHAHAHAH,@nazy.lazy,nazhensem ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
Kenapa buat dia macam tu hahhaha kelakar,@uselesss4953,Usernotfound ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
x sokong dia..tp sy suke semangat dia..terbaik👏💪,@amyloveadam,Amy❤️ ,4,0,2022-11-20,2023-01-30,38.1K,664,1278
HAHAHHAHAHA SIOTLA,@rsydiazlz,Malaslayan ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@fazwaniromzi @pikashaf✨ @Rahh @Nurul Ainun Bashira kityuk,@nr.melya_,𝕄𝕪𝕪 ♡ ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
HAHAHAHA HUSBAND SUKA MENYAKAT WIFE RUPANYA,@___dayahhh___,DAYAH21 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
HAT NI LAWAKKKK🤣🤣🤣,@sufizzatiy,$ ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
Ya Allah😂,@nurizzatiajjahar,Izzati Myshop ,0,0,2022-11-25,2023-01-30,38.1K,664,1278
WEH HAHAHAHAH,@aigatchuww,Girlfriend orang🦋 ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
tersembur aku 😂😂😂,@ainfatini3,. ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
WEHH HAHAHHAHAHAHAH,@iimadridsta,km <3 ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
PRU akan datang masih ada,@marl.eeeeeee,marL ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@aizaltf 😂😂😂,@bungadisember14,Bungadisember14 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
HAHAHA😂,@puan.mcfluryoreo,Wahida ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@najwarohidi93 baca komen 🤣,@eijazizan,🫧 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@ynafyys HAHAHHA,@kindmell,𝔱𝔬𝔮 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Watashiwannis adoiiii,@nrcfaaa,Bebe ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
HHAHAHAHAHA,@nabihaaisha,・❥・ ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@f @imankentang17 @menot @𓂅ଘഒ𓍼 @me and you 😭😭😭🤣🤣,@meer4ell,🦁 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
HAHAHAHAHAHA,@bdrsyha,👩🏻 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@User26 ibuuuuuu 🤣🤣 dengan hujannyaaa,@4shlamualaikum,Ash ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@ns 🥲,@dlurv,dini ʚϊɞ ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
hahaha 😂,@potetoaiman,🔥 PoTeTo 🔥 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
Ahhahaha😂,@hasifahhasan,Hasifah Hasan236 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
cantik luar dan dalam,@monamyjan,monaMyJan ,0,0,2022-12-18,2023-01-30,38.1K,664,1278
Tudung senget pn lawa,@ellanoor11,EllaNoor ,0,0,2022-11-26,2023-01-30,38.1K,664,1278
😂😂 klako,@izzkirin,IZZ✨🧡 ,0,0,2022-11-25,2023-01-30,38.1K,664,1278
nasib baik dh bini org,@user5953429131297,user5953429131297dine ,0,0,2022-11-22,2023-01-30,38.1K,664,1278
muka mcm takut naik motor ja.comey tengok,@umminadia44,gienazz ,0,0,2022-11-22,2023-01-30,38.1K,664,1278
budak bwk tu oi may may,@agibzulkarnain82,agibzulkarnain82 ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
@mrdanial96 comel naw .. dgn tudung herot perot dahh,@fiarah_lynna,Fiarah Lynna ,1,0,2022-11-21,2023-01-30,38.1K,664,1278
Kekok nampak bonceng moto tue..,@bashahrollah,bashah. ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
comei je tudung yb penyek mcm budak skolah🤣,@meornizam_00,meor nizam ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
"natural beauty...bkn yg brmakeup sakan,topeng",@mamayusuf3630,mamayusuf89 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
tetap ayu wlpun tudung jd mcm tu.kalau cek ka..mampuihhh 😂😂,@kakyong_penang,Kak Yong ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
WEHHHH TAPI STILL TAK HODOH PUN 😂😂😂,@aisyahmhtr,aisy ♡ ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
barai” pun cantik,@keymarkluv,Yerk ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
Kalah,@faridmaludin,F A R I D ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂 𝐡𝐚𝐚𝐚 𝐦𝐚𝐜𝐚𝐦 𝐛𝐚𝐫𝐮 𝐛𝐚𝐥𝐢𝐤 𝐬𝐨𝐠𝐚𝐦𝐞 🤣🤣🤣,@iapenn,Apenadrians ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
lepas ni boleh luang kan masa bersama anak dan suami,@matrodzi895,kucing 🐱🐱🐱 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
dia mmg seorg y yakin... tdung herot senget senget pun tetap yakin..,@ainfavpink94,ainfavpink94 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
KAMI NAK RAJA BERPELEMBAGAAN MEMERINTAH NEGARA MENGIKUT PERLEMBAGAAN NEGARA YANG TERMAKTUB DALAM PERLEMBAGAAN NEGARA DAN DUNIA ☕️,@bencoolenk.t,bencoolenkualaterengganu ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
Ni balik kelas tambahan pukul 4 mmg itu la rupa tudungnya. Tu karang mntak sggah kedai runcit beli aiskrim dulu.,@mstakmhmzh,🄼🅂🅃🄰🄺🄼🄷🄼🅉🄷 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@OCHINIWA_1️⃣2️⃣4️⃣0️⃣ xmok tetak sorg2,@sf19911600,Siti Fatimah Sarkawi ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
dia ok xsmua dalam PH ni duri,@maeilpakhein,Maeil Pak Hein ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
Aku rasa dlm PH .suka dia je 😂😂,@bynaatercantik,𝚋𝚢𝚗𝚊𝚊𝚝𝚎𝚛𝚌𝚊𝚗𝚝𝚒𝚔 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
ak tak suka ph..tp dia lawa,@yanalee92,Yana Lee ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
haahahhah cute gilaa😆😆😆,@naaazr21,Nazr ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
Kalah jg dia😂,@ar92929292929,AR😇 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
Dia ni kan kalau pakai tudung rasa macam nak p tolong tarik pebetuii ja 😂,@nnbazm,Nanab🦋 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
comel with brain...xpela kalah...aku tetap sokong dia dr hati 😅😅😅,@encikazlankacak,Encik Azlan ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
2237 kasi tekan,@fazz_ida10,M.F.H🇸🇬 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
tu pun cantik wei kalau aku dah mcm org tak sara 😂😂😂😅😅,@mitsuha_091294,MITSUHA BANGTANIE ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
alolo tudung mcmtu pun nampak Manis lagi 😭.,@sazaniiii_,Sazani🐵 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
tudung kemek pun cantik,@izzaty_893,💛 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
laaaa selamat jalan izzah semoga tidor lena tumbang di pru 15 kli nim,@muhdfaizz96,F ∆ ! 2 ×•× ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
cantik bendala,@anisaaina_,ainakhan ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
awning dr zaman bila tak pernah betul 😅,@kopiaisgantungtepi,James ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
Kalah dik non,@dont_desperatee,DontDesperate ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
belanje ke tu???,@estellakate02,estellakate ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
I can't accept the fact that she lose 😢😢😢😢😢,@sarangdungyyy,박은미 ,3,0,2022-11-20,2023-01-30,38.1K,664,1278
nk pru punya hal mto pon mto la,@achamurahrezeki,AchaAzzahra ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
dahlh lalu jam ni 😂😂 aku risau aku kena azan ja jap gi hahahahaha berair mata aku,@ejan900,😊 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
wehhhh krenakklaa 😂😂,@nrb4lqis,qiss^^ ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
Time ni laa nk kenal2 parti lain.. nanti parlimen dh start.. semua dh busy dengan life n kerajaan masing2 .dh tgok tiktok aku,@theairliftz,theairliftz 🔥 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
aku penyokong tegar pas.. tp ak respek dengan semangat juang izah.. jarang perempuan bersikap seperti nya,@dominictoretto5010,dominictoretto5010 ,1,0,2022-11-24,2023-01-30,38.1K,664,1278
kalah,@tujuhpuluhlapan,stranger ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
cantik,@a_ssadul_usud,A_ssadul_Usud ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@SyaimaaIzaty,@wanyyuza,ty ,0,0,1-7,2023-01-30,38.1K,664,1278
@teah,@nuratikakhalid,Nuratika Khalid ,0,0,1-1,2023-01-30,38.1K,664,1278
@angahfiena,@budakcomel_17,귀여운 꼬마 🙂 ,0,0,2022-11-27,2023-01-30,38.1K,664,1278
🥰,@roslenahagu,Roslenah Agu ,0,0,2022-11-26,2023-01-30,38.1K,664,1278
@Cik Suey,@ckb1_,b ,0,0,2022-11-26,2023-01-30,38.1K,664,1278
Wehhhh ahhahahahha,@syaaafiqahnur,Syaaaa ,0,0,2022-11-25,2023-01-30,38.1K,664,1278
😂😂😂😂😂,@syuhadacb89,SyuhadaCb89🇲🇾🇧🇩 ,0,0,2022-11-25,2023-01-30,38.1K,664,1278
🥰🥰🥰🥰,@0uhyeke,lavender 🕊️ ,0,0,2022-11-23,2023-01-30,38.1K,664,1278
😅😂,@amy_alin78,Amy'ss..78 ,0,0,2022-11-22,2023-01-30,38.1K,664,1278
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@alimieatan,Alang🤟🏼 ,0,0,2022-11-22,2023-01-30,38.1K,664,1278
😂😂😂,@bell_aa1,Bell ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
@𝚝 𝚢 𝚊 ♡,@_shairill,ʚ raja ɞ ,1,0,2022-11-21,2023-01-30,38.1K,664,1278
😂,@khasya1410,Kha Sya602 ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
@zuldanial🕸️,@affizarafi,Affizarafi ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
@hekall🥴,@jxnnaaaaa,janna ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
HAHAHAHAHAAH LUVRVEEE,@ilueo,𝙃𝙪𝙧𝙩 𝙩𝙝𝙚 𝙥𝙖𝙨𝙩 ༊ ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
😂😂😂😂😂😂😂,@my_maryjane,🦋MyMaryjane🦋 ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
@nursuhanaa99 😂😂😂😂,@_emaaa02,cikimaa🌸 ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
😅,@tkfdotcom,TKFDOTCOM ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
@Athirah&Haziq,@haziqathirah2212_,Haziqathirah2212_ ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
😂😂😂😂,@snurunnajihah76,سيتي نورالناجيحه ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
😂,@mnellysh,syamineellysha ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
😂😂😂😂😂😂😂😂,@mamyzkitchen,mamyzKitchen ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
😂😂,@nick_6624,Nick Hana ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
😂😂😂😂😂😂😂,@hiiiiiiiiiioti,Oti ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
@Memelon,@comma.mocca,peonyy 🧋 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Shafieqa Aqiella 🤣,@faaqtqt,not yr cintaa ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂,@aszafsamsudin,Aszaf Samsudin ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😁😁😁😁😁,@mohdapizan8610,MOHDAPIZAN8610 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@_sayamai 😂,@kopiketea13,Kopi O ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@zzz,@wa_hanif,w a w a h a n i f ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂,@mawarhitam902,Mawar ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@munni,@she.shahabudin,she.shahab ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Syahmi Hasbullah,@syarif___17,Syarif                      🪺 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
X siyes2....ape skin care routine die??!!!...,@fiqriwho,Fiqri who? ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@mohdhafizsakri,amsyar ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@medusa @@𝖓𝖔𝖙𝖞𝖔𝖚𝖗𝖘 :> 😂😂,@ynaaa.__n,🫥 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂😂😂😂😂,@wiii2112,wiii2112 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@isuwaharimoto66,⚜️🌹Secret_Admirer🌹⚜️ ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂,@xminat123,Xminat123 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Syazwani Shukri 😂,@fadilashukri,fadilashukri ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@findingfordnaa,whosecah:/ ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@jiydah,najidah ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@aeyyydelll,Vadestheic ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@jeazprincess07,Jeaz ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@hidayusukorno,Mek Ayu 🦋 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@indahnovitasari_01,INDAH. ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@sm4lfoys,@user1709188207,As ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂😂,@ctdilan22,CT.DILAN_22 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Fasihatul_Aqra',@nurulfatinnajihah96,Red Diamond ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
PENATLA TIKTOK NI HAHAHAHAHAHAH,@nnjwzyy,n ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@faizatulliza1203 @niaemylee wei,@nor_ha_yatie,sofiahanamikayla ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😅😅😅😅😅😅,@miss_chubby808,Miss Chubby 👀 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@syitahh__00,@fiimn06,Syafi ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@yongzolillah._ 😂😂😂,@aienn.co,mommyunaa🌼 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@faa @syafqhrmly @mzrh 😂😂,@nrmirashukri,nrmirashukri ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@h a z w a n i 🤣🤣🤣,@ainadhiraa,aina ♡ ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@• - • 😂,@itsyxaa,亗・QUEEN×YAA ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂,@finikhasim_,Fini Khasim ✨ ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
🥰,@hanimm__,🌸 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂😂😂😂😂,@imannuna,BODOH NI ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@am63_ @hnnysyaa_,@ceoprvte_,amalin ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@sywhuut,@0nlyqas,syaurah ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@yunisjohari,NWJ ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@mummyyymaryam,Nur Syuhada ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
pnt lh gelk,@.nurrrrrrrrrrrrrrrr,فاريسة ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@hjarr ♡︎. @▸ 🎸 ⭒ ࣪  Leona @ecahh,@itsmerisyaaa_,نور اريشا 🤍 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@stacziny2713 @Hyuka manager 🐧,@aimishii,아이미 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@nis0nly_,@hazzselect,hazz select 🚮 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@adli_nadzri98,@earynn12,Erin ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Haa,@jaeourlove,stargirl ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@wwaztyy,W A W A 🦋 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂,@ciksuriani02,Mas suriani ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@orkid85,cik azura ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@lyanamohtar1097,@dhianadia99,ناديا عبدالله🖤 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Bulan Matahari 🌻,@mimissss__,. ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@hanibee1609,Hanibee1609🐝 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@aforyou13,ع ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@xenz133,@ajimgirlff,𝖒𝖞𝖗𝖆 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@prettyygurlss_ HAAHAHAHAHAHAHAHAHAH 😭😭😭😭,@alyadynaa_,classy<3 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@ct.anies 😂,@aydahalim,aydahalim❤️ ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂,@hidayah_azman,Hidayah Azman ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂,@lv3kmi,𝒜/𝐻🩹 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Farahh,@tara_kumpau_crew,Tara_Kumpau_Crew🎣 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@usernotfound0055 HAHHAHAHHAHAHAH,@cikkunti,me :) ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@4tulll @stargworrl,@miloais__1,m i t t. ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@pwrettiess._02,𝓝𝓾𝓻𝓯𝓲𝓴𝓻𝓲𝔂𝓪𝓱🌻🤍 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂😂😂😂,@fanissah97,AnissA ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂,@sykucing,Bunga Larangan🌸 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@seulgirlf_,@ssshtmn,- ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@aphilocalist_,@sofiaahhhhh99,Jiehaaa 🌸 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@noorerrafazira11,Noorerrafazira ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@⊹ ᮫࣭﹆ֹ 🧸 cutesoftie ♡‧₊˚,@peashae,🦋 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@migha 🦭,@mellonbun,★彡 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@auroratiqa’s♡ @areen 😂,@nellynsha,22 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@l_gkup,L_ngkup ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂,@asyi178,Asyi178 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂,@cikmudanorhayati,Norhayati Shaharun🇲🇾🇹🇭 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
"Nurul Izzah tak kalah, her not winning the position takda affect apa pun dekat dia",@wgbyl,N ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
🥰🥰🥰🥰,@lizzminn,liz.ab217 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@theiskandarhadid @stan_nm1xx HAHAHAHAHAHAHAHAHAHAHAHAHAHHHAHAHAHAHA,@mhddinie,🥂 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂😂😂😂😂,@eikaazwa_69,Ikah ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@daneeyaasshifaii,Daneeya Asshifa II ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@cikshalola 😂,@skuter_besi,user9604194734003 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@archelx_ @farafirdayu,@baebynj,baeby ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@insyirahbalqis_,@applemuchi,แอปเปิ้ลมากี ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Noor Adila,@nnyfzh,ин🦩 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@yours,@arifah.hz,far.hz ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@yin's @Limauasamboi                🧃 @.,@aidos0_0,encem ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@urpopiaaaaa HAHAHHAHAHAHAHAA,@ekkolahin,heh ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@user584396980,@butterflylwst,butternut ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@whossyiela,@mayyyme_19,funnygirl ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@sirapsejati,👻 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😅😅,@masnurannnielegasi,Mas Nurann Nie Legas ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
dia kalah..yg menang ustaz fawwas,@yellowrose998,❤ ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@myra.,@nryassmeen_,yassmeen ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Peachontop,@naj388,Chikaaaa ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😌,@this_rezz,This_rezz ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@_hanisssss_,@wanxroslx,نور شزواني ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
apasal muka cam syed saddiq,@aliyadoh,mariam ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@izahmkhzn_,Izahmkhzn ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@jvyyys,@sudipkayukucing98,kucing kamu ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@qiqish,@shaliza_ali,Shaliza_ali🍂 ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
@Eysha Hunny,@nickajam44,Nick Ajam ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@babahzhafran @aliffdaus 😂😂😂😂,@94pabloo,Safarin Sharani ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
❤️🥰,@bellaismailll,Bellaismail ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@mawar_nadya,nadyaya ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂,@arismanazman,SiPurpleKidal💜💜 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@xmeq,@am1rulaiman,卂工〽️乇 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😅,@helloelkitty,EL ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
kj and izzah wont be in parliament. sedih wey.,@xo.ganesh.ox,xo.ganesh.ox ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂,@_mermaid777,princess mermaid 🧜‍♀️ ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
@Arfnr,@syeidaaaaaaa,s h i ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂,@amyrarazali_,AMYRA RAZALI | RACUN MAKEUP ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
spe ambik gmbr niii nk gelak pun rasa berslh 😩,@hniiz_,ʜ ᴀ ɴ ᴇ ʏ ꜱ ☃ ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
HAHHAHAHAH YA ALLAH 😂,@yyanakkefly97,A’Yana 🦄 ,0,0,2022-11-20,2023-01-30,38.1K,664,1278
😂😂😂😂😂😂,@kakkiah92,GuMMy ,1,0,2022-11-20,2023-01-30,38.1K,664,1278
hahahhahhaha,@bomohhafiq,Bomoh Hafiq ,0,0,2022-11-23,2023-01-30,38.1K,664,1278
@ssrhie @,@mmliiinnn,hamba Allah ,0,0,2022-11-21,2023-01-30,38.1K,664,1278
