comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,sentiment
citer katon...sape yg tahu x byr gaji???,@zamanihamid942,zamanihamid942 ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
"die bkn bntu rakyat,, die bantu ank die je",@alengaleng656,alengalengana ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
Bantu ke apa ni 🤭🤭 kerajaan keluarga. Kempunan 2 dekad tak dapat 😂😂,@nsyfiq,NSyfiq ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
lantak ko la...fomula mana...rakyat tgh susah ni.....,@tuanomarmanan1,tuanomarmanan ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
elaun gaji memg xdpt... duit tepi 😂😂,@palatonik,John Labu ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
mat sabu jadi penasihat kanan kewangan,@masarudinmahmood,Simon carlos ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,positive
lantik sj semua keturunan dlm kerajaan xpayah bayar gaji...ini ka contoh bg kat rakyat?,@skynitez2211,user7169264842006 ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
boleh percaya ke..,@user315182283216,userIrwanshah ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,neutral
25%😂😂😂,@mizani85,mizani85 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
"anuar ni ,banyak autar la",@user187612160781,big john ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
kabel..simple,@mohdamirul006,Mohd Amirul ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
dia pusing pasal gaji laa 😅,@berubah_ke,aku pendosa ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
Kerajaan Madani kerajaan anak beranak😂😂😂😂,@billydin3,billydin3 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,neutral
putar belit,@noriabghani,Nori Ab Ghani ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,neutral
Hahaha pelawak tua,@akiz1995,akiz95 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,positive
tak pa la nak lantik sapa pun...awak kan PM...,@norwarni,norwarni ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,negative
bangger ar,@gengjeratbera,aidan faiq 21 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,neutral
Bapa Dan anak😂😂,@willywee_1234,William Woo385 ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@jason.yew/video/7194059149716507930,13.1K,5858,1646,2023-1-30,neutral
madani - malaysia anak bini🥰,@lyasz7,Muhd Ilyas ,403,13,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
madani......untuk anak dan bini😂😂😂😂,@user65601442,Reez Abdullah ,136,27,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
Memang ptut dpt jawatan tinggi anak dia tuu. Tengok prjuangan mereka sekeluarga tak henti2. Lagi pun dari isteri sampai ke anak memang pandai/bijak.,@flexxy3k,PV・FLEXXY¹ ,716,109,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
Abg non....saya ulanggg😂😂,@ziyadzihnih,ziyadzihnih ,38,1,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
Hahahahahah makan kiri kanan dowhh,@amieyra.my,Amieyra.my ,33,5,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
2x5,@azamlymuhamad,azamlymuhamad ,35,0,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
"M=melantik
A=anak
D=datuk seri
A=anwar
N=nurul
I=izzah",@eeiykola,eeiy's ,298,11,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
Tak abih2 umum tk ambek gaji😂pasnk bini plk,@paktam1990,Paktam90 ,547,42,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
"pmx..pm trbaik krn mngutamakan kluarga sblom owg lain..keutamaan
1.. bini
2..anak
3..mak
4..adik bradik
5..bru org
apa lagi..tepokkkk👏👏👏👏👏",@bondanaufal1,HATIKU CUMA ADA SATU💝 ,120,15,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
aku ingat ada game menteri kewangan plus perdana menteri... sekali tambah anak anwar,@eleyanosa,El Eyanosa ,44,5,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
mcm la adik lim guan eng dilantik sbg timb menteri pdidikan.kpm siap sediakn penerbangan sewa khas😁,@junefadhlinamonjo2,aufaa hannan ,118,5,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
my anak dan bini= MADANI,@yas_ser91,YAS_ser91 ,56,0,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
kronl juga,@m.khairatmanap,m.khairatmanap ,52,5,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
sap penasihat kiri plk 😂😂😂 cba teka sblum bocor😂😂😂,@hasrihasri09,Hasri Hasri ,36,6,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
ada keja tak mau gaji.semua tak ambik gaji,@semerahpadi363,ABG_SAYAP_BERDARAH🇲🇾 ,11,2,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
Dunia depa punya 😌,@nadjira_ahmad,Nadjira Ahmad ,19,0,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
Ini ini parahh ni ha ha ha 😅,@ed8139,ed8139 ,17,1,4d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
lama lagi nk 5 taun nokk,@lokimasam,lokimasam ,0,0,2023-2-3,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
"ouh manusia nie layak dapat jawatan dgn usaha dye selama nie...masa najib,mahathir xbole anak beranak...mantap",@moshi.ai,Mashi Moshi ,0,0,2023-2-2,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
@Dekliaa98 dsd 😆,@nornajeeha,Jeeha ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😂😂😂😂😂,@mrkofairuz2930,MrkoFairuz2930 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😂😂😂😂,@tehais143,abahsayang1 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Semoge dpermudhkn dsai.. Aamiin2,@baizuralee,Baizura lee ,1,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
yea ke xambk gji bkn rkyt thu pon ..mntri kwgn spe bpak dia kot😂😂klu bgi syp2 bkn rkyt thu pon bwk blik syp2 bgi kt rmh,@cikaz34,cikaz ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😂adoi aje kamu,@pengemis_jalanan5,nuri🧕🏽 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😁😁😁🤣🤣😂,@user45773034187905,user45773034187905 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Semua boleh bila tanpa gaji ajee kan..,@axxyf.my,user3020283226210 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
mantapppp...udang Balik batu in real.. yg panas Akan terus panas.. hanya NURUL IZZAH mampu geledah pejabat kewangan ..padu strategy Kali ni.DSAI 👍,@qillasyuhadah,Qilla Syuhadah ,4,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
sama la..saya dah 10 tahun kerja..xpernah ambil gaji pun..😂😂😂😂,@hijaumerah18,hijaumerah18 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😂😂,@indahnyesyurga,ADIKMANIS ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
"Harap ada juga dr kalangan pengarah jbtan2 dlm sektor kerajaan ikut cara mcm ni, lantik anak utk membantu tanpa gaji 😀",@alirazak540,alirazak540 ,0,0,1d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@itsme_shuk,shuklegacy ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
plan family 😂😂😂😂😂,@norzielana240,norzielana😘 ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
"alang2 baik jawatan smua bg kt sdara mara truss,sng,pkcik sdara,mak sdra,ank buah,cucu cicit..",@apizzhask,apizzhask 🇲🇾🇹🇭🇵🇭🇲🇨 ,1,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
Allah jer tahu,@cikpuanlynnbutiks,Cikpuanlynnbutiks ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
❤❤❤,@zackzaidi6,Zack Zaidi ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
family 1st,@pakyus49,Atan49 ,1,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
hadir support,@babyshop_88,BABY SHOP ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😏😏😏😏😏,@rozimeng66,Rozi Meng ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Allahumma Solli A'laa Saiyyidina Muhammad💚,@wankawaa,jirancristianoronaldo ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😂,@mathaver,boy ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
sape2 pun jd PM mesti akan ada utamakan anak beranak dulu...,@ha_malaya,D_Orthoman ,2,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
cuba buka kes yg kerajaan pn bt,@okkayo114,okkayo114 ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Dia layak dan patut sebab banyak bekorban DSAI THE BEST,@naprilnaj,Najie Rahman ,2,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😂😂😂😂😂,@wariamn,Az ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
xabih2 xde gaji..mcm. kita dok dlm utan smua xtaw😂,@wankutu,wankotu ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Okay la tu.Bapak die bijak kendalikan hal2 ekonomi die ajar anak die plk. Insyaallah baik2 saje.,@fiqriwho,Fiqri who? ,2,2,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
😳,@zhulianguarchempe,zhulianguarchempe ,0,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
layak dapat jawatan. .dgn usaha dia slma ini,@stanlynyipa,stanlynyipa ,1,0,2d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
😂😂😂,@banzai371,Azwan Wan ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
xkisahla jnji kewespi lulus,@_tanganhitam_,_tanganhitam_ ,4,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😏😏😏😏,@cekguboons,Cekgu Boons🇲🇾 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
penjelasan dri pmx sdri omay lah. yg geng2 BN dok lebih2 tu x tahan. backup habis. dulu kemain,@tongsanperak,TongsanPerak ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
tanpa gji untuk sebulan... nnti msti bgtau mna ada krja tanpa gji..,@ucop42,ucop ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
nk apply msok dlm goverment kne pakai cable ke? xde cable nk buat mcm mne? 😂😂 nk jugk dh penasihat😳,@sab_azmi92,sab_azmi92 ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
hahaha walaun sakit hati🤣🤣🤣🤣🤣,@gons_1992,Gons ,1,2,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
"gaji memang x do,Elaun je dh ckup bah",@tuakcalamansi1,TuakCalamansi ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
ini semua salah rakyat😅😂..sebb rakyat yg mengundi,@stanz98,Staz ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Saya pun nak jawatan menteri. Elaun dgn gaji tak dapat pun takpa. Janji pangkat menteri tu dapat 🫢,@paang3215,Paang3215 ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😂,@sebenmoxcun,MR83⛽ ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Kroni planning sudah mari sobat,@mr.loba1,👉M®•B00MB∆$TiC👈 ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
biasa la tu..✅,@sedihsunyi,Cik sepi ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
bleh percaya ke tk ambil gaji...kroni sapu semua jawatan,@nana.wn,nana ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Terbaik kerajaan perpaduan,@interloq,CCtt ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
sapa la nak kerja tanpa gaji...,@jakmistik,Abe jats ,1,1,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Looks good！！！,@nelsochfybn,Tableware YF-AUS ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
😂😂😂,@saharadyan,Saharadyan Omar ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
boleh caya x tak ambik gaji 😳,@farahawang11,NajahFarah ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
madani - mak ayah dan anak nurul izzah,@paanzr7,Ku Farhan ,2,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
😂😂😂,@insyiins,insyirahhamid496 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
cable,@fxkhrulaiman,𝑭𝒂𝒌𝒉𝒓𝒖𝒍🕊️ ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
kalau camni baru letak hantaran 50k keatas pandai dia 😂😂,@qmoxley,KYUU ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Betolla pakai cable itu wujud😂😂😂😂,@syidahrazman,Syidah Razman ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Wrong move,@050pete,pete ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
terbaik utk negara,@dona_firmax3,Dona Rich Firmax3 ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
amek ke x gaji bkn rakyat tau pn...murah2 Han benar x Amek...😂,@aidil7185,aidil7185 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
memang patut Nur Izzah dpt jawatan tu.X pa memang semua anak2 DSAI hebat👍👏,@linribu66,Rosepink ,1,1,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
ada ke org kije tk mnta gaji..,@norafidaahmad,norafidaahmad ,1,1,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
hahaha hancingnya perangai kecewa agong kite.....btl2 perpaduan dia sapu,@sakajerung,JERUNG_SAKA ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Family party 😂,@__miku97,MYLOO ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Nepo,@syemohama,syemohama ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
poodahhhh,@sssuuuuueeeeeeeee,sssuuuuueeeeeeeee ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Berbaloi berjuang lama2👍🏻,@muhamad_haris7,Yieh 🙌🏻  (حاريس) ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
asal boleh,@user2923659619470,jepun1093 ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Gittuwww,@dinysyazwani,KAK DINI ✨ ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
😂😂😂😂😂 sapa yg undi? 😂,@sygiaku75,syg75 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
xheran pun support sgt tengoklah perjuangan mereka camna..🥰🥰,@laraleya2,Laraleyana ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
yg pas lantik suami jdi penasihat khas walaun x bising ke,@muhdhilham94,_MuhdHilham ,3,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
"rakyat yg nk One off 10k tk lulus lg,ini kroni 7keturunan ,ini negara ane yg punya",@lantodak441,bujangsenang ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
"dlm pentadbiran mana2 kerajaan atau pon syarikat swasta anak branak atau adik bradik satu pak xboleh kerja sekali,,,, kannn btoi dakkk,,,",@fahmi5958,fahmie ,2,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
Malaysia Darul Anwar,@atoysanchezz,JuanPabloMantoya ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
"cai ph kata ""anak anak abah ok ke tu?""...tak pun ""kita boleh""",@timun7196,Timun7196 ,2,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
"ma da ni
my anak Dan bini",@lipanbesax,lipanbesax ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
mande dh plannn,@nurulirbah11,irbah ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
dia angkut satu family nokkk😂,@binggo480,binggo ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Madani ke ni?😅,@hamdean,yourMine❤️ ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,neutral
Terbaikkk dah untung bilion dah dia tak ambil gaji 😅,@aimanasraff07,Aimanasraf ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
gov family,@mri7866826,MRIZ ONLINE ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
Alhamdulillah,@suzanasiron,Suzana ,2,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
DSAI sekeluarga tetap dihati 🥰,@amneedmi,🅰️m . ,3,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
🥰🥰🥰,@gelim1888,Ge Lim370 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
"dah tu izah x ada keje,,apa salah bantu bapa,,beban tu dy share kat anak,,klau bergaji pun tak apa,,,kalau lantik org lain..gaji,kereta,pejabat semua",@stainlesssteelgatesabah,SS304SABAH ,3,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
apa pun pmx adalah pemimpin yg hebattt,@tnnilautama,aku dan sesuatu ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
"Alhamdulillah DSAI PM, kalau Midin mau habis semua dia Jual.",@diktatorisme,Dictators ,2,2,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
tu noh,@aainzlaikha,Ainn Keat Wei Motor 🏍 ,1,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
alhamdulilah semoga pmx sihat selalu🥰🥰🥰🥰,@megat53,megat53 ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,positive
Allah maha mengetahui.lantik ka sapa pun EPF RAKYAT LULUSKAN,@renaalove89,sweetpie ,2,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
family planning 😂😏,@hidan1992,Basshunter ,0,0,3d ago ,2023-02-03,https://www.tiktok.com/@muhdtarmizisik/video/7194066712508009755,12.5K,1897,663,2023-1-30,negative
