comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,sentiment
Peja The Real tuan penasihat 27 percent 🤣,@muhdakmal225,muhamadakmal995 ,0,0,2h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
Yang tak puashati selalunya mereka yg level2 secondry school. Semoga PM dapat membawa Malaysia ke arah negara maju,@norhazidahbtyusof,norhazidahbtyusof ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
bangnon jom jumaat nie sembhyg dekat batu caves,@dady_wan_2711,DADY_WAN_2711 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
Okay faham dia cakap kat TPM dia sebenarnya.,@katax411,katax ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
sy x kesah yg penting untuk negara bukan poket sendiri..,@sddin2087,sddin2087 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"Selama ni siapa yg melalak isu nepotisme. Tak perlu sentap la, patut pun kena bahan. Kerajaan Manani?",@aly_460,ALY70 ,0,0,3h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
penting....izah jijah lah bangnon...,@lanwahab_wocraft,lanwahab ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
"😂 Semua buleh!
Salah guna kuasa tu!
Spt kesalahan terdahulu yg telah dijatuh hukum!
Anak murid yg kepala rasuah/kepala penyamun tu bagaimana?
Pening!",@joiyeopkidal,Joi Yeopkidal ,0,0,4h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
hidup kroni😂😂😂,@katokgomok,manaf ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
Kerajaan pakatan hanat sdn. bhd,@milurv3,Zulhilmi ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Peja kena saman AbaNon sebab dia tuduh curi tanah dll..,@user6974116333546,user6974116333546 ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
Betul TU..DSAI....punca banjir hutan terlalu banyak di jahanamkan oleh taukey balak..suapa yg luluskan lesen balak,@zulsamat,Zulsam Samat ,0,0,5h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
teruskan DSAI. janji x ambik 5% projek menantu,@ayda0615,POST WUTEVER I LOIKE 💋 ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
saya suka keluarga dsai pm10 semua jelas dan puas hati tak rugi undi ph 2022 pru15,@matyusofmohdnoh2,yusperak65yus ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
myk bila nk turun🥺,@nasasokmo,nasasokmo ,0,0,6h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"tanpa gaji tanpa elaun
takde pegawai keje bawah Izzah ke?
kalau dia dah jadi penasihat UTK apa 2 ekor timbalan tu?",@imranizzahlovers,Laksamana Sunan ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Allowances xbayar tp GAJI BAYAR X?,@luke_s1210,Who i am? 🇲🇾 ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Peja PN makan gaji duit rakyat 11hr 27000...wow😅,@aboy80400,aboy80400 ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"dia dua degree, kita spm je.. Hebat wanita2 yg ada degree nhe",@nellyjc105,nellyjc105 ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
Tuduh dan dakwa di Mahkamah yang rasuah tu...jangan cakap saja..😌,@jurubinakmz,Zorro ,0,0,7h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
kami bukan nk tau dia b banyar atau tidak,@watimuhammad811,watimuhammad811 ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
dont worry dsai sorg menolak seribu menyokong dsai!! 🥰,@ana.aorea,aorea ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
peduli apa anak HG mengaji tinggi mana. soalnya Dulu kau cakap pasai nipotisma sekarang HG bust.,@noorsaari,noorsaari ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"kena tang orang lain, salah. kena tang dia semua betul 🤣",@yendaime00,YendaimE ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
anak india anak saya.. anak cina anak saya.. penasihat anak saya 😂😂😂😂,@sifoodonut,SifooDonut ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
Dsai fellow kt Universiti tu bukan biasa2 PM10 kita taw 🥰,@lilyirdinasiskandar,Hakak Lily ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
DSAI BILA NAK BAGI RAKYAT PENGELUARAN KWSP BERSASAR 🤔. DSAI NAK LANTIK SIAPA PUN AKAK TAK KISAH. LANTIK LA IKUT KEPERLUAN DSAI. TQ.,@effajohar,effajohar ,0,0,8h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
fikirkan rakyat la..luluskam kwsp,@riefshatv,riefsha tv ,0,0,9h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
jalan terus DSAI.. PM X terbaik Malaysia,@kukoq_nyog4265,kukoqnyog ,0,0,9h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
Saya dah dengar apa PMX terangkan Dan saya pun sudah dengar pandangan Dari pakar pakar ekonomi tentang lantikan Nurul Izah,@kumpauaje,user79530446731460 ,0,0,10h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
dulu sebenarnya rosmah secara tak langsung dah jadi penasihat kepada Najib. apa jadi? jahanam ekonomi negara🤣🤣🤣,@greensurvival,Rayner ,0,0,12h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
dan sy ambik anak branak saya jadi timbalan supaya senag nk cekuk hasil 😆😆😆😆,@abel_ibrahimovic,Abel Toko ,0,0,12h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
ckp dekat diri sendiri kan,@matnaka435,matnaka435 ,0,0,19h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
org tanya jgn marah tok😂,@tokwanmedic,Tokwanmedic ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
nasihat kat rumah tak bleh..,@cyber8522,khairilikhwan520 ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
jgn marah peja. dia mentah lagi dlm politik.,@zulkiflyabdullah2,zulkiflyabdullah2 ,0,0,21h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
ckplah berdegar2 ... kerajaan anak papa,@stupido123_,Amzary123 ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
u buat apa semua i pecaya..saya kan mhacai.its ok..bgus untuk negara ...negara memerlukan izzah.,@bradelye,Brade Lye ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
kalu nasihat dr umah tk bulih ke,@anugerahinspirasi,Anugerah Inspirasi ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Biggest slap on the face for PM 8 dan PM 9 yang tak guna 😂😂😂,@vandirk_85,supremo 85 ,0,0,22h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
nape ambik kes rasuah jadi TPM,@aisyahhumairah8181,Aisyahhumairah81 ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
la ni ari2 sembabg Kariiii.....,@zaperakman,apenameku ,0,0,23h ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
klau nk ckp saya pon bole🗿,@xxwhyxxx76,xxwhyxxx76 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Sbab tuh pmx hantar report stiap minggu pada majlis raja raja dan YDPA. Jgn main2 raja2 dibelakang kerajaan ydpa. Ko makan hak rakyat siap.🥰🥰,@fishaaznan,fisha aznan ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"Terbaik, jangan kesah dengan puak-puak yang meroyan tu",@meekaria650802,meekaria650802 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
timbalan PM apa mcm? PM BONGOK,@azmiee6411,azmiee6411 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Kami percaya dato Sri Anuar Ibrahim PM10,@snowxlx,snow ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Memang benar..penasihat kewangan mesti anak papa😂😂😂,@kubangbejuku,tremas ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
kes lcs bila nk dakwa kat mahkamah?,@muhdshamsulanuar,Muhd Shamsul Anuar ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
"Apa salahnya..drp bayar mahal2 kat penasihat yg menjahamkan duit rakyat..Tabik spring juga buat Tan Sri Hassan Merican, sentiasa sedia berkhidmat..",@izza_gr68,lizz_Gr68 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
x kisah lah ada gaji ke tidak.. tp klu boleh jgn libatkan ahli keluarga dlm pentadbiran negara ni bkn program family day ...,@hazyemhirzy,Mr.Virgo ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"mcm mana la aku tak taksub ngan dsai, tiap kontroversi dia yg settlekan. tak mcm pm lain, penat fan reply nk sedapkan hati 😂",@aydeenbekam_johorbahru,aydeenbekam_johorbahru ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"Bagi Anwar mungkin Nurul Izzah bakal pengantin beliau menjadi PM,so training awal laa,tu pun nak meroyan puak PN
😂😂😂",@akak22642653,Kaka 22 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
tolong selamatkan bear tu.. die tersepit..,@atran_zala,Kagali yula Atha ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Haa buat laa sesuka hati yer...PM10 kan pak hang😅😅😅,@arjuna5868,Arjuna 73 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
Anak penasihat bapak..teruskan😅,@pakthorrr,pakthorrr ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
aku lebih percaya DSAI drpd Myudin..ingat lagi Myudin senang ja bagi projek besar sbyk RM1.2 billion pd menantu ketika rakyat tgh susah hadap covid.🤣,@matconan1,user4258616057473 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
mana boleh tak bayar gaji. mesti bagi puluh2 ribu mcm duta ke timur tengah😊😊😊😊,@pokok_cempedak,user6339120831338 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
@Lil Elect kau dgr betul ii dia jawab apa,@matkilaumenyilau1,Anak jantan ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
takkan bapak nk burukkan anak sendiri😂😂..,@irul_7731,irul_7731 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
kerajaan anak-beranak 😂😂,@dinsmj,dinsmj ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
hahaha....mamadadynurulizzah😂😂😂....MADANI NoN😂😂..@anwaribrahimofficial Zero sembang lebih 😂😂😂,@monsta700,k@rT5 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
Tak salah Menerimah beliau untuk kebaikan Kebaikan Negara.,@rajaerasen,erasen. Raja ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Ada ramai pakar.. kenapa family.,@heicalme,heical ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Pusing selagi boleh,@mijie3172,Mijie ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
"wow yb Nurul Izzah terbaik,amarika weeiii",@bangyunus4,Bang Yunus ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
UMNO rasuah,@ismailismail7680,Ismail.5145 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
mcm mana nk bersih kalau brsekongkol dgn penyamun yg dh lama mncuri harta negara,@mr.mpstol,Mr.mpstol ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"ah lantak la org ckp nepotism la apa la, janji ekonomi okay, interest rendah, opr rendah, cost of living rendah. i believe in you",@trollinggrinch,The Grinch ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
PN ni meroyan sbb x leh cari mkn daaa....,@ldyboss03,ladyboss ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
SOKONG 200/💯 DSAI TERBAIK🥰🥰🥰,@user3029795172985,aman uwop ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
yala mat sabu pun tukang masak dulunya kan 😂,@rysh818shopenterprise,Rysh818Shop Enterprise ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
"@Muhyiddin Yassin @Hamzah Zainudin jangan nk bising2, zaman pas pn menghabiskan duit kerajaan shj @wan.fayhsal @Faizal Azumu@Peja",@thw848,THW848 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Alhamdulillah..benda baik kita sokong.. biar nurul izzah belajar drpd bawah.. Islam pn mengankat martabat wanita.. apa salahnya ayah nk didik ank dia,@man_tull3,Man.. tuLL ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Bila kerajaan anak beranak.. kerajaan Sdn bhd,@khay361,ACHICX ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
org UMNO tak suka MCM ni. wang penting boleh bagi anak 7 keturunan kaya boleh melancong,@azmanmann8,azmanmann8 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
bagus..walaupun anak sndiri..tpi bukan calang2 orang..👍🏽👍🏽👍🏽..bukan mcm walaun..ada spm pon boleh jadi menteri🤣,@laporte36829,LAPORTE ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
"Negeri kita jek, pi tengok negara maju lain...jadi mintiri mesti ada pengalaman....",@user6320980530218,user6320980530218 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
"Dia nk lantik sape,lantik laaa,asal jngn org yg ada kes mcm zahid",@zainolazlanmohd,Zainol Azlan Mohd ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
DSAI tolong bg nasihat pada TPM ahmad zahid,@jackboroi,Jack_Boroi ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
sebaik-baik manusia adalah yang memberi manfaat kepada orang lain. DSAI TERBAIK...,@alhaqabasyah,alhaqabasyah ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
dah free² org bekerja abah chaii masi persoalkan.,@polo150506700,Mr. Polo ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
assalamualaikum ...perbanyakkan selawat k atas junjungan besar nabi MUHAMMAD SAW...INSYAALLAH... nt kita dapat syafaat dari baginda...udahx2 berpolitk,@hnabila10,NABILA ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
anak org tk boleh.. anak dia on.. 😂😂😂,@ilham21_m,Ilham21_M ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
walauncai Pertikaian Nasional ketandusan idea nak condemn kerajaan,@i.s_studio,iS Studio (T-shirt Printing) ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"tinggi betul sekolah, memang layaklah",@tarombankor,"AJ@Berani, Benar dan Setia ",0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
Kerajaan kroni,@user40621481443738,user40621481443738 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
terbaik PM....tp... tolong GUBAL AKTA RASUAH....,@kaun1166,KaaUnn ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Lidah2 brcabng2... Tunjuk bukti...,@user5578800918430,user5578800918430 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"Lantik penyamun jadi tpm terus bersih negara, cannot brainnnnn la 😂😂😂",@armana2021,armana2021 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
PERTIKAIAN NASIONAL ABAIKN,@borneo1support,PAKAI DULU SANA ,1,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,neutral
hahahaha. Bagus,@saharudindino,saharudindino ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
takde elaun..kena paham tu.. ni ayat pusing2..gaji mesti ade..😏rugi la keja untuk negara takde gaji..,@roslimohdkhainuddin,Rosli Mohd Khainuddi ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
kalau setakat cakap tak begaji tak taulah aku nak pecaya ke idak. bukan nak kondem tapi ntahlah.,@leman2445,Le Man2445 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
"yang penting sekali malaysia untuk anak dan bini aku bkn untuk rakyat,macai dan kera jaan,kaki spin😂😂",@akeyy96,akeyy96 ,0,1,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
Spin dsai spin😂.. ckp kena serupa bikin..,@faizalmusa776,faizal m~one ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Cepat2 dakwa Tun M... Ada brani kaaa,@khairuzamankadir,Khairuzaman Kadir ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
"jgn halalkan benda salah atas sebab org lain buat. apa pun alasan, ia tetap nepotisma yg kamu laungkan sblm ini utk banteras.",@arwalc911,Arwalc ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
God Bless Datuk Sri Anwar Ibrahim ***,@vincentjoseph20,Vincent Joseph7940 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
org lain x blh plak...siap canai masa berkempen... skrg blh plak...mana prinsip masa dok laungkan masa berkempen no fmly no anak beranak dlm kerajaan.,@apa_cittani,rambo 4 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
klu nurul izah undur diri seronok la pertikaian nasional tengok kegagalan...ph jangan tunduk dulu depa buleh bg ntah apa2 punya org pon bole,@nadzri810,user9174782300813 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
cek2 la org parti tu mula sdh melobi2..😏,@artep_zr,🔴zone ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
Aku dah Save Video ni. Utk jadikan bahan Sejarah nnti,@ucop2021,user7049614574480 ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
Sprm kn ade.. biarlh sprm buat krja..,@cikmatzack,cikmatzack ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,positive
Org tak pertikai apa kelulusan dia. Tp org pertikai.. Sb mmg dia layak.. Sb dia anak PMX kot😏,@remos87,Remos ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
kroni...,@kuasrun,Ku Asrun Ku Ishak ,0,0,1d ago ,2023-02-01,https://www.tiktok.com/@dsai.pmx/video/7194339476141804826,11.4K,1013,1013,2023-1-30,negative
jgn risau..mak cik..dorg xmitak duit makcik buat bayor gaji..relek je..santai..😁,@samsampoji,sampoji ,11,0,1d ago ,2023-02-01,https://www.tiktok.com/@edirich769/video/7194481455081213210,219,59,23,2023-1-31,negative
brg dapuf lg melambung tggi lg.ayam sekor pun 19 rgt.dulu 15 rgt,@noriezaaaa,norieza ,0,0,1h ago ,2023-02-01,https://www.tiktok.com/@edirich769/video/7194481455081213210,219,59,23,2023-1-31,negative
kesiannya mak cik ni..,@rohanahnaim836,rohanahnaim836 ,1,0,5h ago ,2023-02-01,https://www.tiktok.com/@edirich769/video/7194481455081213210,219,59,23,2023-1-31,negative
kesian mk sapa la ni...jgn brsangka buruk..brsangka baik la..semoga d lindungi Allah semua ye..,@salasyunus,Salas Yunus ,2,0,6h ago ,2023-02-01,https://www.tiktok.com/@edirich769/video/7194481455081213210,219,59,23,2023-1-31,positive
Dah kluar dh mk cik ni,@bibyjean,BiByJean ,0,0,13h ago ,2023-02-01,https://www.tiktok.com/@edirich769/video/7194481455081213210,219,59,23,2023-1-31,neutral
anwar sepatutnya melantik makcuk ni,@_master999,user1093706309490 ,0,0,13h ago ,2023-02-01,https://www.tiktok.com/@edirich769/video/7194481455081213210,219,59,23,2023-1-31,negative
ow😳😳,@kinjoanphilip,Kin Joan Philip ,0,0,17h ago ,2023-02-01,https://www.tiktok.com/@edirich769/video/7194481455081213210,219,59,23,2023-1-31,neutral
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣kn,@nurkartini3,Nur Kartini ,0,0,20h ago ,2023-02-01,https://www.tiktok.com/@edirich769/video/7194481455081213210,219,59,23,2023-1-31,positive
Betuldah tu nak cik…sebap dah tak Ada yang nak di harapkan,@2517loh,@nama kucing ku@ABU ,1,0,21h ago ,2023-02-01,https://www.tiktok.com/@edirich769/video/7194481455081213210,219,59,23,2023-1-31,negative
