comment,username,nickname,likes,noOfRepliedComments,posted_date,extracted_date,video_link,video_likes,video_comments,video_shared,video_posted_date,sentiment
🥰🥰🥰,@wawashines,Wawa shines85 ,0,0,2022-11-28,2023-02-01 17:24:19.678855,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@honeyda_suhaimi,coachkurusnieda ,0,0,2022-11-28,2023-02-01 17:24:19.678855,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@wawanan5213,wawanan5213 ,0,0,2022-11-28,2023-02-01 17:24:19.678855,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@mazlinahmohd425,mazlinahmohd425 ,0,0,2022-11-28,2023-02-01 17:24:19.678855,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@arifeagle8,arif eagle ,0,0,2022-11-28,2023-02-01 17:24:19.678855,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😍,@zuraidahothman0,Zuraidah Othman ,0,0,2022-11-28,2023-02-01 17:24:19.678855,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@monamyjan,monaMyJan ,1,0,2022-11-28,2023-02-01 17:24:19.678855,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
👍👍👍👍👍🦾,@abg.am83,🌟ABG AM 83🌟(ROYAL FAMILY)😎 ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😁😁😁,@yanbeautyspa,Yan Beauty Spa ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@honda_nakata,MeoRomeo ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@edy_setia_selalu_1631,edy 1631 ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
hello,@limyawhui1,Lim Yaw Hui ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰,@mischelle070,Mischelle1234 ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
❤️❤️❤️😍😍😍,@ladulceamira,La Dulce Amira Aqilah ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🌹🌹🌹👍👍👍,@zalinahasnan65,Zalina Hasnan ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
♥️👍🌹👍♥️,@muhammadzaiton,Muhammad Zaiton ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰,@misslla4,Ammillashop ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰🥰,@patmaofficial_,Patmawati Ambran ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰🥰🥰,@janakbasnet29,janak basnet ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😍,@ana_izzah_amira,Izzah Amira ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@taiyc,taiyc ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😁😁😁,@chandranpalaniapp,chandranpalaniapp ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰🥰,@kekasihhati295,kekasihhati295 ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,@flowerbalan1,FlowerBalan710 ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰,@laniazabidn,Laniaz ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰,@ichigoblek,Ichigo Black ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@yusran1987,Yusran Yus ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@cikpah79,@Cikpah ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰🥰🥰,@nurul_josephine,JosephineNurulSakinah ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@rafizanhamdan,Rafizan Hamdan ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰,@ganingarai,ganingarai ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@limentiusnain,Mantap jiwa ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@amaijoes,Joes Juspat Majail ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😳😳😳,@arsalkhan745,arsalkhan745 ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
💪💪❤️❤️,@billyscambodianbilly,🥑 ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😅😅😅,@saidon_283,DON_1835017 ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@alongdak_wmcm8891,alongdak_C8891-wmcm-JB ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@wanrosleewanjuhan,wanrosleewanjuhan ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😂😂😂,@jamalludinalias,Jamalludin Alias ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@imrano06,MD Imran Khan ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰,@karunagarankarun772,Karna ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😄,@sumandakg0,noraobert7 ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
Love your Dad ❤️❤️❤️our father too father of Malaysia 🥰,@shaman2428mu,Shaman2428mu ,0,0,2022-11-28,2023-02-01 17:24:19.686758,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,positive
🥳🥳🥳,@user4381309618595,user4381309618595 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰,@akim_hiace,akim_vip ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰,@nurhashim02,🔥🔥Nur Hashim 🔥🔥 N.💘💘 R ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@user7539388540908,hello 🤗🤗 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
💜,@hacim2808,hacim2808 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@naimabdrahim2,Naim ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🍭🍬🍭🥳🥳☺️☺️😘😘,@mohdazlan878,mohdazlan878 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@shikinishak811,shikinishak811 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,@mdbiplobbiplob435,mdbiplobbiplob435 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@bob_0404,நாம் தமிழர் யுவன்ராஜ ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@singh_tervinderjit_gill,Singh Tervinderjit gill ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@fbee8990,Natasha Ucci ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰,@d.k.naga5320,BOB MARLEY 2 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@sambalcrispynanny,Sambal garing meroyan ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@ikankeli597,ikankeli597 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰,@ewanzukey,ewanzukey ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰,@vidashraf4,vidashraf4 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
ayah u best star 🌟 Malaysia..,@sathiyarajsathiya0330,sathiya ,1,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,neutral
👍,@orchids.decor_exclusive,Etty | Orchids Decor ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰,@anu0913,lydia anusha ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰,@naseebgul828,naseebgul buner828 🇵🇰❤️🇲🇾 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@suratkhamkeo,suratkhamkeo ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
❤️,@defeyz_99,DeFey^_^. ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@munu638,shiva Hock Wan ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😅,@ismailrahman660,ismailrahman660 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@marioswag1804,marioswag1804 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@maizatulfazlianaaizz0,MaizatulFazlianaAizz ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
👍👍👍,@dy6ebcnv3le2,uraaaaa ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🤣🤣😂😅🤟🤟🤙✌️,@adnab123456,ADNAN47 ,1,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
♥️♥️♥️,@arzu7711,atiya ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
✌✌✌💪,@loges013,loges013 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😅,@sharulnizam5662,Sharul Nizam ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
awesome,@magenpd,magenpd ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@bishnudhital7,बिष्णु प्रसाद धिताल ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
Amin,@007407lan,Roslan bin Ajumi ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,positive
😁😁😁😁😁,@anokmeli,ayam api ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@kaungmyatkyaw7002,kaungmyatkyaw7002 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@kucate_deleesha,kucate_deleesha ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@sofiesofiea,SofieSofiea ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰,@abangbuds,Abg.Buds ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
❤️❤️❤️❤️❤️,@naetuls,naetuls💕 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@mesrashop33,Mesrashop33 ,0,0,2022-11-28,2023-02-01 17:24:19.694833,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@sahzar1978,sahzar ,0,0,2022-11-28,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰,@hakim_ibrahim3770,hakim_ibrahim ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@ajcustom0,speed tiun 84 ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@parlimentambunofficial,parlimentambunofficial ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰🥰,@uncleshook,Uncle ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰,@lindalin6716,lindalin6716🥰 ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰🥰🥰,@gsbrihhhh,g sbrih... ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰,@nurulmagdelyn,Nurulmagdelyn ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰,@mohdwira83,mohdwira83 ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
👌👌👌👌👌👌👌👌👌👌👌👌👌👌🇲🇲,@kwebekwebealom,sobealom ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰🥰,@mdabuhassan20,🍷Bad boy 🍾 ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😁😁😁,@shahidan_3,shahidan_3 ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰🥰🥰🥰🥰,@mdimranmdimran331,Mdimran Mdimran ,0,0,2022-11-27,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
Mashallah,@user601663101,Tik Toker ,0,0,2022-12-22,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😁😁😁,@fudai36,fudai36  chew ,0,0,2022-11-28,2023-02-01 17:24:19.702791,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🇹🇭🇹🇭🇹🇭☝️☝️☝️🤲🤲🤲🤲🤲🤲❤️❤️❤️❤️❤️❤️❤️,@user9420586663218,user9420586663218 ,0,0,2022-11-28,2023-02-01 17:24:19.706721,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
qs2023😃😄😁😁☺️😊😛,@m.shosalaff,m.shosalaf ,0,0,2022-11-28,2023-02-01 17:24:19.706721,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
👏👏👏💗💗💗👍👍👍🥰🥰🥰,@yonglong8,勇龙 ,0,0,2022-11-28,2023-02-01 17:24:19.706721,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
papa,@mr_gondang,Mohd Azrul Hadi Alim ,0,0,2022-11-28,2023-02-01 17:24:19.706721,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🙄🫣,@melbournecity2021,Melbournecity2021 ,0,0,2022-11-28,2023-02-01 17:24:19.706721,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🤲🤲🤲🤲🤲🕋🕋🕋,@shamsul106,shamsul106 ,0,0,2022-11-28,2023-02-01 17:24:19.706721,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
😁,@azmiaziz410788,Azmi Aziz ,0,0,2022-11-28,2023-02-01 17:24:19.706721,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
🥰🥰,@wildford0061,💎¹⁷Wildford  Wong ,0,0,2022-11-29,2023-02-01 17:24:19.706721,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
Tahniah...Alhamdulillah..,@zamagic76,Zam Zam Allakazam ,0,0,2022-11-28,2023-02-01 17:24:19.706721,https://www.tiktok.com/@avp.world/video/7170375573208960283,77.1K,1176,779,2022-11-27,negative
ak ske tgk ahli parlimen part tajuddin jew..kalau ade die kompem ngekek😂😂,@ketywahab93,user7595430083033 ,1019,10,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
apa la nak buat bila tajudin takde nnti,@ibnabdrahman910,Sheikh Salim al-Sha'dy ,935,8,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
pasir salak jarang tak kacau orang 😂. jelutong selalu kena 😂😂😂,@mdblalang,MdBlalang ,4079,13,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
Pakai batik diorang sepakat.utk rakyat x nak sepakat,@jatiperak92,JATI_PERAK92 ,2938,11,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
"Sebelum KJ kahwin , pernah digossipkan dengan Nurul Izzah . Sebabtu ahli Parlimen lain suka usik Rembau 😂 Diorang je yg tau cerita .",@roroyusoff,RoroYusoff ,2097,30,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
"""silakan rembau"" semua duduk tak nak kacau 😂 pasir salak sempat lagi menyelit .haha",@honeyoo__,honeyoo__ ,707,0,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
"the ""pewitt"" usikan2 warga2 emas 😭😭",@charlenessun,Charlene Bernadette ,1110,2,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,positive
When Cikgu knows your crush,@sashqils,Cha cha  🌸 ,1313,1,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,positive
Kalau DSAI tkleh jadi perdana menteri... Jadi bapak mertua saya pon apa salahnya 😅,@sisharkbaini,ＲＨ・SHARK 🦈 ,679,19,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
"ingatkan situasi macam selalu jadi dekat zaman sekolah je,rupanya sampai dewan rakyat pon level macam sekolah je😏",@zira_isman,zira_isman ,242,0,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
"KJ, Izzah dan Tajuddin dlm kenangan..🥺🥺",@iswanshafiqisa,isvan.only ,24,0,2022-11-22,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
"siap bunyi ""pewit"" lagi 🤣",@sanavabicchi,sanavabicchi ,256,1,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,positive
Asal diorang bising part KJ,@ayxna_norfika1999,aina norfika 99 ,310,15,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
"klau perasan, lpstu YB KJ pon selalu dah pakai baju batik dlm parlimen kan",@_r4.m0.n4,ラモナ●TheKeparatSlave ,52,0,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
Ahmad maslan senyum2 ape kat belakang tu? Terhibur yee 🤣,@syzwaniaziz_,ʕ•ᴥ•ʔ ,65,0,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,neutral
"cubalah bawak isu haiwan gelandangan..sapertianjing, kucing,..kasihan nasib mereka, ahli politik tolong tgk sikit, mereka pun bernyawa",@rabaahabu,Rabaah.Abu ,150,5,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
Sebabtu kita ni takyah la taasub sangat bergaduh sesama sendiri sbbkan parti. Ahli politik pun boleh ketawa sesama dorang. Kenapa kita rakyat nk gaduh,@nrf4dlh,Nurfadilah ,15,1,2022-11-21,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
Baju purple tu mak mertua mira filzah kan??,@tnsyaz,tnsyaz ,213,6,2022-11-14,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
dengar rembau je habis semua org duduk bg laluan 😂,@lilyana1741990,lilyana 🥰 ,29,0,2022-11-20,2023-02-01 17:22:41.170060,https://www.tiktok.com/@azm7channel/video/7165725216839159067,131.1K,615,1160,2022-11-14,negative
